,sample_1,sample_2,sample_3
"('MAR01367', 'ENSG00000008394 or ENSG00000065621 or ENSG00000084207 or ENSG00000085871 or ENSG00000100577 or ENSG00000133433 or ENSG00000134184 or ENSG00000134201 or ENSG00000134202 or ENSG00000143198 or ENSG00000148344 or ENSG00000148834 or ENSG00000163106 or ENSG00000168765 or ENSG00000170899 or ENSG00000174156 or ENSG00000182793 or ENSG00000196139 or ENSG00000197448 or ENSG00000213366 or ENSG00000243955 or ENSG00000244067')","{'ENSG00000008394': ('ENSG00000008394', 0.0009450171821305845, 2.2), 'ENSG00000065621': ('ENSG00000065621', 0.0010738831615120271, 2.5), 'ENSG00000084207': ('ENSG00000084207', 0.16864261168384884, 392.6), 'ENSG00000085871': ('ENSG00000085871', 0.06275773195876287, 146.1), 'ENSG00000100577': ('ENSG00000100577', 0.005197594501718214, 12.1), 'ENSG00000134201': ('ENSG00000134201', 0.00012886597938144336, 0.3), 'ENSG00000134202': ('ENSG00000134202', 0.08921821305841925, 207.7), 'ENSG00000143198': ('ENSG00000143198', 0.4108247422680414, 956.4), 'ENSG00000148834': ('ENSG00000148834', 0.14677835051546395, 341.7), 'ENSG00000168765': ('ENSG00000168765', 0.009020618556701032, 21.0), 'ENSG00000170899': ('ENSG00000170899', 0.005197594501718214, 12.1), 'ENSG00000196139': ('ENSG00000196139', 0.000816151202749141, 1.9), 'ENSG00000197448': ('ENSG00000197448', 0.09909793814432992, 230.7), 'ENSG00000213366': ('ENSG00000213366', 0.0003006872852233677, 0.7)}","{'ENSG00000008394': ('ENSG00000008394', 0.6170012338963262, 4650.4), 'ENSG00000065621': ('ENSG00000065621', 0.00046436958511894495, 3.5), 'ENSG00000084207': ('ENSG00000084207', 0.0015523211845404731, 11.7), 'ENSG00000085871': ('ENSG00000085871', 0.06016903052898329, 453.5), 'ENSG00000100577': ('ENSG00000100577', 0.05523344522429051, 416.3), 'ENSG00000134201': ('ENSG00000134201', 1.3267702431969856e-05, 0.1), 'ENSG00000134202': ('ENSG00000134202', 0.002175903198843056, 16.4), 'ENSG00000143198': ('ENSG00000143198', 0.04471215719573841, 337.0), 'ENSG00000148834': ('ENSG00000148834', 0.10705709092356476, 806.9), 'ENSG00000168765': ('ENSG00000168765', 0.0047498374706452075, 35.8), 'ENSG00000170899': ('ENSG00000170899', 0.0029586976423292776, 22.3), 'ENSG00000196139': ('ENSG00000196139', 0.05983733796818405, 451.0), 'ENSG00000197448': ('ENSG00000197448', 0.04394263045468416, 331.2), 'ENSG00000213366': ('ENSG00000213366', 0.00013267702431969856, 1.0)}","{'ENSG00000008394': ('ENSG00000008394', 0.01915113871635611, 18.5), 'ENSG00000065621': ('ENSG00000065621', 0.0010351966873706003, 1.0), 'ENSG00000084207': ('ENSG00000084207', 0.22826086956521738, 220.5), 'ENSG00000085871': ('ENSG00000085871', 0.06262939958592133, 60.5), 'ENSG00000100577': ('ENSG00000100577', 0.01915113871635611, 18.5), 'ENSG00000134201': ('ENSG00000134201', 0.004037267080745342, 3.9), 'ENSG00000134202': ('ENSG00000134202', 0.04751552795031056, 45.9), 'ENSG00000143198': ('ENSG00000143198', 0.43540372670807465, 420.6), 'ENSG00000148834': ('ENSG00000148834', 0.06159420289855074, 59.5), 'ENSG00000168765': ('ENSG00000168765', 0.027225672877846795, 26.3), 'ENSG00000170899': ('ENSG00000170899', 0.015113871635610766, 14.6), 'ENSG00000196139': ('ENSG00000196139', 0.009109730848861287, 8.8), 'ENSG00000197448': ('ENSG00000197448', 0.06366459627329193, 61.5), 'ENSG00000213366': ('ENSG00000213366', 0.0061076604554865434, 5.9)}"
"('MAR01370', 'ENSG00000008394 or ENSG00000065621 or ENSG00000084207 or ENSG00000085871 or ENSG00000100577 or ENSG00000133433 or ENSG00000134184 or ENSG00000134201 or ENSG00000134202 or ENSG00000143198 or ENSG00000148344 or ENSG00000148834 or ENSG00000163106 or ENSG00000168765 or ENSG00000170899 or ENSG00000174156 or ENSG00000182793 or ENSG00000197448 or ENSG00000213366 or ENSG00000243955 or ENSG00000244067')","{'ENSG00000008394': ('ENSG00000008394', 0.0009457890890331457, 2.2), 'ENSG00000065621': ('ENSG00000065621', 0.001074760328446756, 2.5), 'ENSG00000084207': ('ENSG00000084207', 0.16878036197927865, 392.6), 'ENSG00000085871': ('ENSG00000085871', 0.06280899359442843, 146.1), 'ENSG00000100577': ('ENSG00000100577', 0.005201839989682301, 12.1), 'ENSG00000134201': ('ENSG00000134201', 0.0001289712394136108, 0.3), 'ENSG00000134202': ('ENSG00000134202', 0.0892910880873565, 207.7), 'ENSG00000143198': ('ENSG00000143198', 0.4111603112505912, 956.4), 'ENSG00000148834': ('ENSG00000148834', 0.1468982416921027, 341.7), 'ENSG00000168765': ('ENSG00000168765', 0.009027986758952755, 21.0), 'ENSG00000170899': ('ENSG00000170899', 0.005201839989682302, 12.1), 'ENSG00000197448': ('ENSG00000197448', 0.0991788831090667, 230.7), 'ENSG00000213366': ('ENSG00000213366', 0.00030093289196509186, 0.7)}","{'ENSG00000008394': ('ENSG00000008394', 0.6562707271983179, 4650.4), 'ENSG00000065621': ('ENSG00000065621', 0.0004939247258717773, 3.5), 'ENSG00000084207': ('ENSG00000084207', 0.0016511197979142266, 11.7), 'ENSG00000085871': ('ENSG00000085871', 0.06399853233795741, 453.5), 'ENSG00000100577': ('ENSG00000100577', 0.05874881810869167, 416.3), 'ENSG00000134201': ('ENSG00000134201', 1.4112135024907923e-05, 0.1), 'ENSG00000134202': ('ENSG00000134202', 0.0023143901440848985, 16.4), 'ENSG00000143198': ('ENSG00000143198', 0.04755789503393969, 337.0), 'ENSG00000148834': ('ENSG00000148834', 0.113870817515982, 806.9), 'ENSG00000168765': ('ENSG00000168765', 0.005052144338917035, 35.8), 'ENSG00000170899': ('ENSG00000170899', 0.0031470061105544657, 22.3), 'ENSG00000197448': ('ENSG00000197448', 0.046739391202495026, 331.2), 'ENSG00000213366': ('ENSG00000213366', 0.0001411213502490792, 1.0)}","{'ENSG00000008394': ('ENSG00000008394', 0.019327204346009194, 18.5), 'ENSG00000065621': ('ENSG00000065621', 0.0010447137484329292, 1.0), 'ENSG00000084207': ('ENSG00000084207', 0.23035938152946087, 220.5), 'ENSG00000085871': ('ENSG00000085871', 0.06320518178019223, 60.5), 'ENSG00000100577': ('ENSG00000100577', 0.019327204346009194, 18.5), 'ENSG00000134201': ('ENSG00000134201', 0.004074383618888426, 3.9), 'ENSG00000134202': ('ENSG00000134202', 0.04795236105307146, 45.9), 'ENSG00000143198': ('ENSG00000143198', 0.4394066025908902, 420.6), 'ENSG00000148834': ('ENSG00000148834', 0.06216046803175931, 59.5), 'ENSG00000168765': ('ENSG00000168765', 0.027475971583786046, 26.3), 'ENSG00000170899': ('ENSG00000170899', 0.01525282072712077, 14.6), 'ENSG00000197448': ('ENSG00000197448', 0.06424989552862516, 61.5), 'ENSG00000213366': ('ENSG00000213366', 0.006163811115754284, 5.9)}"
"('MAR01373', '')",{},{},{}
"('MAR01374', '')",{},{},{}
"('MAR01375', '')",{},{},{}
"('MAR01376', '')",{},{},{}
"('MAR01379', 'ENSG00000008394 or ENSG00000065621 or ENSG00000084207 or ENSG00000085871 or ENSG00000100577 or ENSG00000133433 or ENSG00000134184 or ENSG00000134201 or ENSG00000134202 or ENSG00000143198 or ENSG00000148344 or ENSG00000148834 or ENSG00000163106 or ENSG00000168765 or ENSG00000170899 or ENSG00000174156 or ENSG00000182793 or ENSG00000197448 or ENSG00000213366 or ENSG00000243955 or ENSG00000244067')","{'ENSG00000008394': ('ENSG00000008394', 0.0009457890890331457, 2.2), 'ENSG00000065621': ('ENSG00000065621', 0.001074760328446756, 2.5), 'ENSG00000084207': ('ENSG00000084207', 0.16878036197927865, 392.6), 'ENSG00000085871': ('ENSG00000085871', 0.06280899359442843, 146.1), 'ENSG00000100577': ('ENSG00000100577', 0.005201839989682301, 12.1), 'ENSG00000134201': ('ENSG00000134201', 0.0001289712394136108, 0.3), 'ENSG00000134202': ('ENSG00000134202', 0.0892910880873565, 207.7), 'ENSG00000143198': ('ENSG00000143198', 0.4111603112505912, 956.4), 'ENSG00000148834': ('ENSG00000148834', 0.1468982416921027, 341.7), 'ENSG00000168765': ('ENSG00000168765', 0.009027986758952755, 21.0), 'ENSG00000170899': ('ENSG00000170899', 0.005201839989682302, 12.1), 'ENSG00000197448': ('ENSG00000197448', 0.0991788831090667, 230.7), 'ENSG00000213366': ('ENSG00000213366', 0.00030093289196509186, 0.7)}","{'ENSG00000008394': ('ENSG00000008394', 0.6562707271983179, 4650.4), 'ENSG00000065621': ('ENSG00000065621', 0.0004939247258717773, 3.5), 'ENSG00000084207': ('ENSG00000084207', 0.0016511197979142266, 11.7), 'ENSG00000085871': ('ENSG00000085871', 0.06399853233795741, 453.5), 'ENSG00000100577': ('ENSG00000100577', 0.05874881810869167, 416.3), 'ENSG00000134201': ('ENSG00000134201', 1.4112135024907923e-05, 0.1), 'ENSG00000134202': ('ENSG00000134202', 0.0023143901440848985, 16.4), 'ENSG00000143198': ('ENSG00000143198', 0.04755789503393969, 337.0), 'ENSG00000148834': ('ENSG00000148834', 0.113870817515982, 806.9), 'ENSG00000168765': ('ENSG00000168765', 0.005052144338917035, 35.8), 'ENSG00000170899': ('ENSG00000170899', 0.0031470061105544657, 22.3), 'ENSG00000197448': ('ENSG00000197448', 0.046739391202495026, 331.2), 'ENSG00000213366': ('ENSG00000213366', 0.0001411213502490792, 1.0)}","{'ENSG00000008394': ('ENSG00000008394', 0.019327204346009194, 18.5), 'ENSG00000065621': ('ENSG00000065621', 0.0010447137484329292, 1.0), 'ENSG00000084207': ('ENSG00000084207', 0.23035938152946087, 220.5), 'ENSG00000085871': ('ENSG00000085871', 0.06320518178019223, 60.5), 'ENSG00000100577': ('ENSG00000100577', 0.019327204346009194, 18.5), 'ENSG00000134201': ('ENSG00000134201', 0.004074383618888426, 3.9), 'ENSG00000134202': ('ENSG00000134202', 0.04795236105307146, 45.9), 'ENSG00000143198': ('ENSG00000143198', 0.4394066025908902, 420.6), 'ENSG00000148834': ('ENSG00000148834', 0.06216046803175931, 59.5), 'ENSG00000168765': ('ENSG00000168765', 0.027475971583786046, 26.3), 'ENSG00000170899': ('ENSG00000170899', 0.01525282072712077, 14.6), 'ENSG00000197448': ('ENSG00000197448', 0.06424989552862516, 61.5), 'ENSG00000213366': ('ENSG00000213366', 0.006163811115754284, 5.9)}"
"('MAR01382', 'ENSG00000196139')","{'ENSG00000196139': ('ENSG00000196139', 1, 1.9)}","{'ENSG00000196139': ('ENSG00000196139', 1, 451.0)}","{'ENSG00000196139': ('ENSG00000196139', 1, 8.8)}"
"('MAR01383', '')",{},{},{}
"('MAR01384', 'ENSG00000008394 or ENSG00000065621 or ENSG00000084207 or ENSG00000085871 or ENSG00000100577 or ENSG00000133433 or ENSG00000134184 or ENSG00000134201 or ENSG00000134202 or ENSG00000143198 or ENSG00000148344 or ENSG00000148834 or ENSG00000163106 or ENSG00000168765 or ENSG00000170899 or ENSG00000174156 or ENSG00000182793 or ENSG00000197448 or ENSG00000213366 or ENSG00000243955 or ENSG00000244067')","{'ENSG00000008394': ('ENSG00000008394', 0.0009457890890331457, 2.2), 'ENSG00000065621': ('ENSG00000065621', 0.001074760328446756, 2.5), 'ENSG00000084207': ('ENSG00000084207', 0.16878036197927865, 392.6), 'ENSG00000085871': ('ENSG00000085871', 0.06280899359442843, 146.1), 'ENSG00000100577': ('ENSG00000100577', 0.005201839989682301, 12.1), 'ENSG00000134201': ('ENSG00000134201', 0.0001289712394136108, 0.3), 'ENSG00000134202': ('ENSG00000134202', 0.0892910880873565, 207.7), 'ENSG00000143198': ('ENSG00000143198', 0.4111603112505912, 956.4), 'ENSG00000148834': ('ENSG00000148834', 0.1468982416921027, 341.7), 'ENSG00000168765': ('ENSG00000168765', 0.009027986758952755, 21.0), 'ENSG00000170899': ('ENSG00000170899', 0.005201839989682302, 12.1), 'ENSG00000197448': ('ENSG00000197448', 0.0991788831090667, 230.7), 'ENSG00000213366': ('ENSG00000213366', 0.00030093289196509186, 0.7)}","{'ENSG00000008394': ('ENSG00000008394', 0.6562707271983179, 4650.4), 'ENSG00000065621': ('ENSG00000065621', 0.0004939247258717773, 3.5), 'ENSG00000084207': ('ENSG00000084207', 0.0016511197979142266, 11.7), 'ENSG00000085871': ('ENSG00000085871', 0.06399853233795741, 453.5), 'ENSG00000100577': ('ENSG00000100577', 0.05874881810869167, 416.3), 'ENSG00000134201': ('ENSG00000134201', 1.4112135024907923e-05, 0.1), 'ENSG00000134202': ('ENSG00000134202', 0.0023143901440848985, 16.4), 'ENSG00000143198': ('ENSG00000143198', 0.04755789503393969, 337.0), 'ENSG00000148834': ('ENSG00000148834', 0.113870817515982, 806.9), 'ENSG00000168765': ('ENSG00000168765', 0.005052144338917035, 35.8), 'ENSG00000170899': ('ENSG00000170899', 0.0031470061105544657, 22.3), 'ENSG00000197448': ('ENSG00000197448', 0.046739391202495026, 331.2), 'ENSG00000213366': ('ENSG00000213366', 0.0001411213502490792, 1.0)}","{'ENSG00000008394': ('ENSG00000008394', 0.019327204346009194, 18.5), 'ENSG00000065621': ('ENSG00000065621', 0.0010447137484329292, 1.0), 'ENSG00000084207': ('ENSG00000084207', 0.23035938152946087, 220.5), 'ENSG00000085871': ('ENSG00000085871', 0.06320518178019223, 60.5), 'ENSG00000100577': ('ENSG00000100577', 0.019327204346009194, 18.5), 'ENSG00000134201': ('ENSG00000134201', 0.004074383618888426, 3.9), 'ENSG00000134202': ('ENSG00000134202', 0.04795236105307146, 45.9), 'ENSG00000143198': ('ENSG00000143198', 0.4394066025908902, 420.6), 'ENSG00000148834': ('ENSG00000148834', 0.06216046803175931, 59.5), 'ENSG00000168765': ('ENSG00000168765', 0.027475971583786046, 26.3), 'ENSG00000170899': ('ENSG00000170899', 0.01525282072712077, 14.6), 'ENSG00000197448': ('ENSG00000197448', 0.06424989552862516, 61.5), 'ENSG00000213366': ('ENSG00000213366', 0.006163811115754284, 5.9)}"
"('MAR01387', 'ENSG00000196139')","{'ENSG00000196139': ('ENSG00000196139', 1, 1.9)}","{'ENSG00000196139': ('ENSG00000196139', 1, 451.0)}","{'ENSG00000196139': ('ENSG00000196139', 1, 8.8)}"
"('MAR01388', 'ENSG00000161905 or ENSG00000179593')","{'ENSG00000179593': ('ENSG00000179593', 1, 0.1)}","{'ENSG00000179593': ('ENSG00000179593', 1, 0.1)}","{'ENSG00000179593': ('ENSG00000179593', 1, 1.0)}"
"('MAR01389', '')",{},{},{}
"('MAR01390', 'ENSG00000073756 or ENSG00000095303')","{'ENSG00000095303': ('ENSG00000095303', 1, 0.6)}","{'ENSG00000095303': ('ENSG00000095303', 1, 0.5)}","{'ENSG00000095303': ('ENSG00000095303', 1, 1.0)}"
"('MAR01391', 'ENSG00000073756 or ENSG00000095303')","{'ENSG00000095303': ('ENSG00000095303', 1, 0.6)}","{'ENSG00000095303': ('ENSG00000095303', 1, 0.5)}","{'ENSG00000095303': ('ENSG00000095303', 1, 1.0)}"
"('MAR01393', 'ENSG00000073756 or ENSG00000095303')","{'ENSG00000095303': ('ENSG00000095303', 1, 0.6)}","{'ENSG00000095303': ('ENSG00000095303', 1, 0.5)}","{'ENSG00000095303': ('ENSG00000095303', 1, 1.0)}"
"('MAR01394', 'ENSG00000110958 or ENSG00000148334 or ENSG00000148344')","{'ENSG00000110958': ('ENSG00000110958', 0.6758513931888546, 218.3), 'ENSG00000148334': ('ENSG00000148334', 0.32414860681114555, 104.7)}","{'ENSG00000110958': ('ENSG00000110958', 0.8430004361098997, 193.3), 'ENSG00000148334': ('ENSG00000148334', 0.1569995638901003, 36.0)}","{'ENSG00000110958': ('ENSG00000110958', 0.8369876072449952, 175.6), 'ENSG00000148334': ('ENSG00000148334', 0.16301239275500476, 34.2)}"
"('MAR01395', 'ENSG00000163684 or ENSG00000244486')","{'ENSG00000163684': ('ENSG00000163684', 0.4551282051282051, 7.1), 'ENSG00000244486': ('ENSG00000244486', 0.5448717948717949, 8.5)}","{'ENSG00000163684': ('ENSG00000163684', 0.890909090909091, 4.9), 'ENSG00000244486': ('ENSG00000244486', 0.10909090909090909, 0.6)}","{'ENSG00000163684': ('ENSG00000163684', 0.8717948717948718, 6.8), 'ENSG00000244486': ('ENSG00000244486', 0.12820512820512822, 1.0)}"
"('MAR01398', 'ENSG00000008394 or ENSG00000065621 or ENSG00000084207 or ENSG00000085871 or ENSG00000100577 or ENSG00000133433 or ENSG00000134184 or ENSG00000134201 or ENSG00000134202 or ENSG00000143198 or ENSG00000148344 or ENSG00000148834 or ENSG00000163106 or ENSG00000168765 or ENSG00000170899 or ENSG00000174156 or ENSG00000182793 or ENSG00000197448 or ENSG00000213366 or ENSG00000243955 or ENSG00000244067')","{'ENSG00000008394': ('ENSG00000008394', 0.0009457890890331457, 2.2), 'ENSG00000065621': ('ENSG00000065621', 0.001074760328446756, 2.5), 'ENSG00000084207': ('ENSG00000084207', 0.16878036197927865, 392.6), 'ENSG00000085871': ('ENSG00000085871', 0.06280899359442843, 146.1), 'ENSG00000100577': ('ENSG00000100577', 0.005201839989682301, 12.1), 'ENSG00000134201': ('ENSG00000134201', 0.0001289712394136108, 0.3), 'ENSG00000134202': ('ENSG00000134202', 0.0892910880873565, 207.7), 'ENSG00000143198': ('ENSG00000143198', 0.4111603112505912, 956.4), 'ENSG00000148834': ('ENSG00000148834', 0.1468982416921027, 341.7), 'ENSG00000168765': ('ENSG00000168765', 0.009027986758952755, 21.0), 'ENSG00000170899': ('ENSG00000170899', 0.005201839989682302, 12.1), 'ENSG00000197448': ('ENSG00000197448', 0.0991788831090667, 230.7), 'ENSG00000213366': ('ENSG00000213366', 0.00030093289196509186, 0.7)}","{'ENSG00000008394': ('ENSG00000008394', 0.6562707271983179, 4650.4), 'ENSG00000065621': ('ENSG00000065621', 0.0004939247258717773, 3.5), 'ENSG00000084207': ('ENSG00000084207', 0.0016511197979142266, 11.7), 'ENSG00000085871': ('ENSG00000085871', 0.06399853233795741, 453.5), 'ENSG00000100577': ('ENSG00000100577', 0.05874881810869167, 416.3), 'ENSG00000134201': ('ENSG00000134201', 1.4112135024907923e-05, 0.1), 'ENSG00000134202': ('ENSG00000134202', 0.0023143901440848985, 16.4), 'ENSG00000143198': ('ENSG00000143198', 0.04755789503393969, 337.0), 'ENSG00000148834': ('ENSG00000148834', 0.113870817515982, 806.9), 'ENSG00000168765': ('ENSG00000168765', 0.005052144338917035, 35.8), 'ENSG00000170899': ('ENSG00000170899', 0.0031470061105544657, 22.3), 'ENSG00000197448': ('ENSG00000197448', 0.046739391202495026, 331.2), 'ENSG00000213366': ('ENSG00000213366', 0.0001411213502490792, 1.0)}","{'ENSG00000008394': ('ENSG00000008394', 0.019327204346009194, 18.5), 'ENSG00000065621': ('ENSG00000065621', 0.0010447137484329292, 1.0), 'ENSG00000084207': ('ENSG00000084207', 0.23035938152946087, 220.5), 'ENSG00000085871': ('ENSG00000085871', 0.06320518178019223, 60.5), 'ENSG00000100577': ('ENSG00000100577', 0.019327204346009194, 18.5), 'ENSG00000134201': ('ENSG00000134201', 0.004074383618888426, 3.9), 'ENSG00000134202': ('ENSG00000134202', 0.04795236105307146, 45.9), 'ENSG00000143198': ('ENSG00000143198', 0.4394066025908902, 420.6), 'ENSG00000148834': ('ENSG00000148834', 0.06216046803175931, 59.5), 'ENSG00000168765': ('ENSG00000168765', 0.027475971583786046, 26.3), 'ENSG00000170899': ('ENSG00000170899', 0.01525282072712077, 14.6), 'ENSG00000197448': ('ENSG00000197448', 0.06424989552862516, 61.5), 'ENSG00000213366': ('ENSG00000213366', 0.006163811115754284, 5.9)}"
"('MAR01401', '')",{},{},{}
"('MAR01402', '')",{},{},{}
"('MAR00703', 'ENSG00000064763 or ENSG00000197601')","{'ENSG00000197601': ('ENSG00000197601', 1, 29.2)}","{'ENSG00000197601': ('ENSG00000197601', 1, 1.6)}","{'ENSG00000197601': ('ENSG00000197601', 1, 20.5)}"
"('MAR00705', 'ENSG00000116906')","{'ENSG00000116906': ('ENSG00000116906', 1, 73.4)}","{'ENSG00000116906': ('ENSG00000116906', 1, 24.4)}","{'ENSG00000116906': ('ENSG00000116906', 1, 38.1)}"
"('MAR00706', 'ENSG00000116906')","{'ENSG00000116906': ('ENSG00000116906', 1, 73.4)}","{'ENSG00000116906': ('ENSG00000116906', 1, 24.4)}","{'ENSG00000116906': ('ENSG00000116906', 1, 38.1)}"
"('MAR00708', 'ENSG00000116906')","{'ENSG00000116906': ('ENSG00000116906', 1, 73.4)}","{'ENSG00000116906': ('ENSG00000116906', 1, 24.4)}","{'ENSG00000116906': ('ENSG00000116906', 1, 38.1)}"
"('MAR07598', 'ENSG00000067113 or ENSG00000101577 or ENSG00000105520 or ENSG00000117600 or ENSG00000129951 or ENSG00000132793 or ENSG00000134324 or ENSG00000141934 or ENSG00000147535 or ENSG00000162407 or ENSG00000203805')","{'ENSG00000067113': ('ENSG00000067113', 0.038619075482738435, 6.6), 'ENSG00000101577': ('ENSG00000101577', 0.07138677589233469, 12.2), 'ENSG00000105520': ('ENSG00000105520', 0.025160912814511403, 4.3), 'ENSG00000132793': ('ENSG00000132793', 0.002925687536571094, 0.5), 'ENSG00000134324': ('ENSG00000134324', 0.4049151550614394, 69.2), 'ENSG00000141934': ('ENSG00000141934', 0.0011702750146284375, 0.2), 'ENSG00000147535': ('ENSG00000147535', 0.049736688121708596, 8.5), 'ENSG00000162407': ('ENSG00000162407', 0.4060854300760679, 69.4)}","{'ENSG00000067113': ('ENSG00000067113', 0.12403513441575725, 46.6), 'ENSG00000101577': ('ENSG00000101577', 0.3337769496939047, 125.4), 'ENSG00000105520': ('ENSG00000105520', 0.0159701889805696, 6.0), 'ENSG00000132793': ('ENSG00000132793', 0.08144796380090498, 30.6), 'ENSG00000134324': ('ENSG00000134324', 0.10620175672078787, 39.9), 'ENSG00000141934': ('ENSG00000141934', 0.0031940377961139203, 1.2), 'ENSG00000147535': ('ENSG00000147535', 0.06734096353473516, 25.3), 'ENSG00000162407': ('ENSG00000162407', 0.26803300505722655, 100.7)}","{'ENSG00000067113': ('ENSG00000067113', 0.2533733133433283, 50.7), 'ENSG00000101577': ('ENSG00000101577', 0.04897551224387807, 9.8), 'ENSG00000105520': ('ENSG00000105520', 0.009995002498750625, 2.0), 'ENSG00000132793': ('ENSG00000132793', 0.009995002498750625, 2.0), 'ENSG00000134324': ('ENSG00000134324', 0.4532733633183408, 90.7), 'ENSG00000141934': ('ENSG00000141934', 0.004997501249375313, 1.0), 'ENSG00000147535': ('ENSG00000147535', 0.07296351824087956, 14.6), 'ENSG00000162407': ('ENSG00000162407', 0.14642678660669667, 29.3)}"
"('MAR07600', 'ENSG00000111666 or ENSG00000134255')","{'ENSG00000111666': ('ENSG00000111666', 0.9720044792833147, 86.8), 'ENSG00000134255': ('ENSG00000134255', 0.027995520716685332, 2.5)}","{'ENSG00000111666': ('ENSG00000111666', 0.8591047812817905, 168.9), 'ENSG00000134255': ('ENSG00000134255', 0.14089521871820956, 27.7)}","{'ENSG00000111666': ('ENSG00000111666', 0.7602459016393444, 37.1), 'ENSG00000134255': ('ENSG00000134255', 0.23975409836065573, 11.7)}"
"('MAR07602', 'ENSG00000087253 or ENSG00000111684 or ENSG00000153395 or ENSG00000176454')","{'ENSG00000087253': ('ENSG00000087253', 0.4117647058823529, 1.4), 'ENSG00000153395': ('ENSG00000153395', 0.5882352941176471, 2.0)}","{'ENSG00000087253': ('ENSG00000087253', 0.3076923076923077, 1.6), 'ENSG00000153395': ('ENSG00000153395', 0.6923076923076923, 3.6)}","{'ENSG00000087253': ('ENSG00000087253', 0.37179487179487175, 2.9), 'ENSG00000153395': ('ENSG00000153395', 0.6282051282051282, 4.9)}"
"('MAR07603', 'ENSG00000069764 or ENSG00000100078 or ENSG00000105499 or ENSG00000116711 or ENSG00000117215 or ENSG00000123739 or ENSG00000127472 or ENSG00000158786 or ENSG00000159337 or ENSG00000163803 or ENSG00000168907 or ENSG00000170890 or ENSG00000176485 or ENSG00000184381 or ENSG00000188089 or ENSG00000188257 or ENSG00000188784 or ENSG00000243708')","{'ENSG00000105499': ('ENSG00000105499', 0.12428977272727275, 35.0), 'ENSG00000123739': ('ENSG00000123739', 0.18394886363636367, 51.8), 'ENSG00000176485': ('ENSG00000176485', 0.6779119318181819, 190.9), 'ENSG00000184381': ('ENSG00000184381', 0.0014204545454545455, 0.4), 'ENSG00000188257': ('ENSG00000188257', 0.012428977272727274, 3.5)}","{'ENSG00000105499': ('ENSG00000105499', 0.004387889425186484, 3.0), 'ENSG00000123739': ('ENSG00000123739', 0.08497879186777825, 58.1), 'ENSG00000176485': ('ENSG00000176485', 0.4572180781044317, 312.6), 'ENSG00000184381': ('ENSG00000184381', 0.003949100482667836, 2.7), 'ENSG00000188257': ('ENSG00000188257', 0.44946614011993563, 307.3)}","{'ENSG00000105499': ('ENSG00000105499', 0.3772482014388489, 83.9), 'ENSG00000123739': ('ENSG00000123739', 0.11825539568345321, 26.3), 'ENSG00000176485': ('ENSG00000176485', 0.4388489208633093, 97.6), 'ENSG00000184381': ('ENSG00000184381', 0.035071942446043156, 7.8), 'ENSG00000188257': ('ENSG00000188257', 0.030575539568345318, 6.8)}"
"('MAR07604', 'ENSG00000134255 or ENSG00000138018')","{'ENSG00000134255': ('ENSG00000134255', 0.17006802721088435, 2.5), 'ENSG00000138018': ('ENSG00000138018', 0.8299319727891157, 12.2)}","{'ENSG00000134255': ('ENSG00000134255', 0.4369085173501577, 27.7), 'ENSG00000138018': ('ENSG00000138018', 0.5630914826498422, 35.7)}","{'ENSG00000134255': ('ENSG00000134255', 0.7048192771084336, 11.7), 'ENSG00000138018': ('ENSG00000138018', 0.29518072289156627, 4.9)}"
