,sample_1,sample_2,sample_3,sample_4
"('MAR01092', '')",{},{},{},{}
"('MAR01093', 'ENSG00000012779 or ENSG00000108839')",{},{},{},{}
"('MAR01096', 'ENSG00000012779 or ENSG00000108839')",{},{},{},{}
"('MAR01097', 'ENSG00000164120')","{'ENSG00000164120': ('ENSG00000164120', 1, 23.3)}","{'ENSG00000164120': ('ENSG00000164120', 1, 18.4)}","{'ENSG00000164120': ('ENSG00000164120', 1, 277.8)}","{'ENSG00000164120': ('ENSG00000164120', 1, 80.8)}"
"('MAR01098', 'ENSG00000087076 or ENSG00000099377 or ENSG00000100867 or ENSG00000109854 or ENSG00000121039 or ENSG00000138400 or ENSG00000139988 or ENSG00000145439 or ENSG00000159692 or ENSG00000160439 or ENSG00000164039 or ENSG00000167733 or ENSG00000170426 or ENSG00000170786 or ENSG00000176387 or ENSG00000183921 or ENSG00000184860 or ENSG00000186153 or ENSG00000187134 or ENSG00000197894 or ENSG00000198074 or ENSG00000198189 or ENSG00000198610 or ENSG00000204228 or ENSG00000227471 or ENSG00000240857')","{'ENSG00000087076': ('ENSG00000087076', 0.008875286916602908, 5.8), 'ENSG00000099377': ('ENSG00000099377', 0.014843152257077274, 9.7), 'ENSG00000109854': ('ENSG00000109854', 0.07436878347360366, 48.6), 'ENSG00000145439': ('ENSG00000145439', 0.0595256312165264, 38.9), 'ENSG00000159692': ('ENSG00000159692', 0.056618209640397876, 37.0), 'ENSG00000160439': ('ENSG00000160439', 0.017903596021423104, 11.7), 'ENSG00000164039': ('ENSG00000164039', 0.17857689364957924, 116.7), 'ENSG00000167733': ('ENSG00000167733', 0.038714613618974755, 25.3), 'ENSG00000176387': ('ENSG00000176387', 0.21423106350420812, 140.0), 'ENSG00000184860': ('ENSG00000184860', 0.008875286916602908, 5.8), 'ENSG00000186153': ('ENSG00000186153', 0.020811017597551645, 13.6), 'ENSG00000187134': ('ENSG00000187134', 0.09824024483550114, 64.2), 'ENSG00000197894': ('ENSG00000197894', 0.08033664881407804, 52.5), 'ENSG00000198189': ('ENSG00000198189', 0.06549349655700076, 42.8), 'ENSG00000204228': ('ENSG00000204228', 0.03871461361897475, 25.3), 'ENSG00000240857': ('ENSG00000240857', 0.023871461361897474, 15.6)}","{'ENSG00000087076': ('ENSG00000087076', 0.06988887401258538, 52.2), 'ENSG00000099377': ('ENSG00000099377', 0.012317579327888607, 9.2), 'ENSG00000109854': ('ENSG00000109854', 0.05355469272995048, 40.0), 'ENSG00000145439': ('ENSG00000145439', 0.08234034007229886, 61.5), 'ENSG00000159692': ('ENSG00000159692', 0.004150488686571162, 3.1), 'ENSG00000160439': ('ENSG00000160439', 0.004150488686571162, 3.1), 'ENSG00000164039': ('ENSG00000164039', 0.296291337528451, 221.3), 'ENSG00000167733': ('ENSG00000167733', 0.024635158655777215, 18.4), 'ENSG00000176387': ('ENSG00000176387', 0.049404204043379314, 36.9), 'ENSG00000184860': ('ENSG00000184860', 0.004150488686571162, 3.1), 'ENSG00000186153': ('ENSG00000186153', 0.049404204043379314, 36.9), 'ENSG00000187134': ('ENSG00000187134', 0.024635158655777215, 18.4), 'ENSG00000197894': ('ENSG00000197894', 0.15637970277145535, 116.8), 'ENSG00000198189': ('ENSG00000198189', 0.028785647342348383, 21.5), 'ENSG00000204228': ('ENSG00000204228', 0.1152764761012184, 86.1), 'ENSG00000240857': ('ENSG00000240857', 0.024635158655777215, 18.4)}","{'ENSG00000087076': ('ENSG00000087076', 0.02312881464824928, 43.2), 'ENSG00000099377': ('ENSG00000099377', 0.030838419530999042, 57.6), 'ENSG00000109854': ('ENSG00000109854', 0.05086197665702966, 95.0), 'ENSG00000145439': ('ENSG00000145439', 0.05161152157618591, 96.4), 'ENSG00000159692': ('ENSG00000159692', 0.03865510225934255, 72.2), 'ENSG00000160439': ('ENSG00000160439', 0.0034800299817967675, 6.5), 'ENSG00000164039': ('ENSG00000164039', 0.049684120355498455, 92.8), 'ENSG00000167733': ('ENSG00000167733', 0.0016061676839062, 3.0), 'ENSG00000176387': ('ENSG00000176387', 0.0016061676839062, 3.0), 'ENSG00000184860': ('ENSG00000184860', 0.0018738622978905668, 3.5), 'ENSG00000186153': ('ENSG00000186153', 0.011778563015312134, 22.0), 'ENSG00000187134': ('ENSG00000187134', 0.4036299389656281, 753.9), 'ENSG00000197894': ('ENSG00000197894', 0.10616768390619984, 198.3), 'ENSG00000198189': ('ENSG00000198189', 0.16050969054502628, 299.8), 'ENSG00000204228': ('ENSG00000204228', 0.04952350358710784, 92.5), 'ENSG00000240857': ('ENSG00000240857', 0.015044437305921407, 28.1)}","{'ENSG00000087076': ('ENSG00000087076', 0.17601030583520202, 368.9), 'ENSG00000099377': ('ENSG00000099377', 0.020468533804093702, 42.9), 'ENSG00000109854': ('ENSG00000109854', 0.03349396440669878, 70.2), 'ENSG00000145439': ('ENSG00000145439', 0.04337038980867406, 90.9), 'ENSG00000159692': ('ENSG00000159692', 0.016937831003387565, 35.5), 'ENSG00000160439': ('ENSG00000160439', 0.002290185600458037, 4.8), 'ENSG00000164039': ('ENSG00000164039', 0.3673362278734672, 769.9), 'ENSG00000167733': ('ENSG00000167733', 0.015983587003196718, 33.5), 'ENSG00000176387': ('ENSG00000176387', 0.004818932200963785, 10.1), 'ENSG00000184860': ('ENSG00000184860', 0.001288229400257646, 2.7), 'ENSG00000186153': ('ENSG00000186153', 0.013931962402786392, 29.2), 'ENSG00000187134': ('ENSG00000187134', 0.034066510806813305, 71.4), 'ENSG00000197894': ('ENSG00000197894', 0.1269144520253829, 266.0), 'ENSG00000198189': ('ENSG00000198189', 0.06927811441385562, 145.2), 'ENSG00000204228': ('ENSG00000204228', 0.05859058161171811, 122.8), 'ENSG00000240857': ('ENSG00000240857', 0.015220191803044037, 31.9)}"
"('MAR01099', 'ENSG00000164120')","{'ENSG00000164120': ('ENSG00000164120', 1, 23.3)}","{'ENSG00000164120': ('ENSG00000164120', 1, 18.4)}","{'ENSG00000164120': ('ENSG00000164120', 1, 277.8)}","{'ENSG00000164120': ('ENSG00000164120', 1, 80.8)}"
"('MAR01100', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231')","{'ENSG00000157326': ('ENSG00000157326', 0.1406672678088368, 15.6), 'ENSG00000159228': ('ENSG00000159228', 0.8593327321911632, 95.3)}","{'ENSG00000157326': ('ENSG00000157326', 0.11206770757332556, 76.8), 'ENSG00000159228': ('ENSG00000159228', 0.8879322924266745, 608.5)}","{'ENSG00000157326': ('ENSG00000157326', 0.19011684518013633, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.8098831548198637, 332.7)}","{'ENSG00000157326': ('ENSG00000157326', 0.48184637839810257, 264.1), 'ENSG00000159228': ('ENSG00000159228', 0.5181536216018975, 284.0)}"
"('MAR01101', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231')","{'ENSG00000157326': ('ENSG00000157326', 0.1406672678088368, 15.6), 'ENSG00000159228': ('ENSG00000159228', 0.8593327321911632, 95.3)}","{'ENSG00000157326': ('ENSG00000157326', 0.11206770757332556, 76.8), 'ENSG00000159228': ('ENSG00000159228', 0.8879322924266745, 608.5)}","{'ENSG00000157326': ('ENSG00000157326', 0.19011684518013633, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.8098831548198637, 332.7)}","{'ENSG00000157326': ('ENSG00000157326', 0.48184637839810257, 264.1), 'ENSG00000159228': ('ENSG00000159228', 0.5181536216018975, 284.0)}"
"('MAR01102', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231')","{'ENSG00000157326': ('ENSG00000157326', 0.1406672678088368, 15.6), 'ENSG00000159228': ('ENSG00000159228', 0.8593327321911632, 95.3)}","{'ENSG00000157326': ('ENSG00000157326', 0.11206770757332556, 76.8), 'ENSG00000159228': ('ENSG00000159228', 0.8879322924266745, 608.5)}","{'ENSG00000157326': ('ENSG00000157326', 0.19011684518013633, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.8098831548198637, 332.7)}","{'ENSG00000157326': ('ENSG00000157326', 0.48184637839810257, 264.1), 'ENSG00000159228': ('ENSG00000159228', 0.5181536216018975, 284.0)}"
"('MAR01103', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231')","{'ENSG00000157326': ('ENSG00000157326', 0.1406672678088368, 15.6), 'ENSG00000159228': ('ENSG00000159228', 0.8593327321911632, 95.3)}","{'ENSG00000157326': ('ENSG00000157326', 0.11206770757332556, 76.8), 'ENSG00000159228': ('ENSG00000159228', 0.8879322924266745, 608.5)}","{'ENSG00000157326': ('ENSG00000157326', 0.19011684518013633, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.8098831548198637, 332.7)}","{'ENSG00000157326': ('ENSG00000157326', 0.48184637839810257, 264.1), 'ENSG00000159228': ('ENSG00000159228', 0.5181536216018975, 284.0)}"
"('MAR01105', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231')","{'ENSG00000157326': ('ENSG00000157326', 0.1406672678088368, 15.6), 'ENSG00000159228': ('ENSG00000159228', 0.8593327321911632, 95.3)}","{'ENSG00000157326': ('ENSG00000157326', 0.11206770757332556, 76.8), 'ENSG00000159228': ('ENSG00000159228', 0.8879322924266745, 608.5)}","{'ENSG00000157326': ('ENSG00000157326', 0.19011684518013633, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.8098831548198637, 332.7)}","{'ENSG00000157326': ('ENSG00000157326', 0.48184637839810257, 264.1), 'ENSG00000159228': ('ENSG00000159228', 0.5181536216018975, 284.0)}"
"('MAR01106', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231')","{'ENSG00000157326': ('ENSG00000157326', 0.1406672678088368, 15.6), 'ENSG00000159228': ('ENSG00000159228', 0.8593327321911632, 95.3)}","{'ENSG00000157326': ('ENSG00000157326', 0.11206770757332556, 76.8), 'ENSG00000159228': ('ENSG00000159228', 0.8879322924266745, 608.5)}","{'ENSG00000157326': ('ENSG00000157326', 0.19011684518013633, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.8098831548198637, 332.7)}","{'ENSG00000157326': ('ENSG00000157326', 0.48184637839810257, 264.1), 'ENSG00000159228': ('ENSG00000159228', 0.5181536216018975, 284.0)}"
"('MAR01107', 'ENSG00000171903 or ENSG00000171954 or ENSG00000186115 or ENSG00000186526 or ENSG00000186529')",{},{},{},{}
"('MAR01108', 'ENSG00000171903 or ENSG00000171954 or ENSG00000186115 or ENSG00000186526 or ENSG00000186529')",{},{},{},{}
"('MAR01109', 'ENSG00000171903 or ENSG00000171954 or ENSG00000186115 or ENSG00000186526 or ENSG00000186529')",{},{},{},{}
"('MAR01110', 'ENSG00000171903 or ENSG00000171954 or ENSG00000186115 or ENSG00000186526 or ENSG00000186529')",{},{},{},{}
"('MAR01111', 'ENSG00000171903 or ENSG00000171954 or ENSG00000186115 or ENSG00000186526 or ENSG00000186529')",{},{},{},{}
"('MAR01112', 'ENSG00000171903 or ENSG00000171954 or ENSG00000186115 or ENSG00000186526 or ENSG00000186529')",{},{},{},{}
"('MAR01113', '')",{},{},{},{}
"('MAR01114', '')",{},{},{},{}
"('MAR01115', '')",{},{},{},{}
"('MAR01116', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231')","{'ENSG00000157326': ('ENSG00000157326', 0.1406672678088368, 15.6), 'ENSG00000159228': ('ENSG00000159228', 0.8593327321911632, 95.3)}","{'ENSG00000157326': ('ENSG00000157326', 0.11206770757332556, 76.8), 'ENSG00000159228': ('ENSG00000159228', 0.8879322924266745, 608.5)}","{'ENSG00000157326': ('ENSG00000157326', 0.19011684518013633, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.8098831548198637, 332.7)}","{'ENSG00000157326': ('ENSG00000157326', 0.48184637839810257, 264.1), 'ENSG00000159228': ('ENSG00000159228', 0.5181536216018975, 284.0)}"
"('MAR01117', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231')","{'ENSG00000157326': ('ENSG00000157326', 0.1406672678088368, 15.6), 'ENSG00000159228': ('ENSG00000159228', 0.8593327321911632, 95.3)}","{'ENSG00000157326': ('ENSG00000157326', 0.11206770757332556, 76.8), 'ENSG00000159228': ('ENSG00000159228', 0.8879322924266745, 608.5)}","{'ENSG00000157326': ('ENSG00000157326', 0.19011684518013633, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.8098831548198637, 332.7)}","{'ENSG00000157326': ('ENSG00000157326', 0.48184637839810257, 264.1), 'ENSG00000159228': ('ENSG00000159228', 0.5181536216018975, 284.0)}"
"('MAR01119', 'ENSG00000008394 or ENSG00000065621 or ENSG00000084207 or ENSG00000085871 or ENSG00000100577 or ENSG00000133433 or ENSG00000134184 or ENSG00000134201 or ENSG00000134202 or ENSG00000143198 or ENSG00000148344 or ENSG00000148834 or ENSG00000163106 or ENSG00000168765 or ENSG00000170899 or ENSG00000174156 or ENSG00000182793 or ENSG00000197448 or ENSG00000213366 or ENSG00000243955 or ENSG00000244067')","{'ENSG00000008394': ('ENSG00000008394', 0.020601949978804573, 48.6), 'ENSG00000065621': ('ENSG00000065621', 0.01568461212378126, 37.0), 'ENSG00000084207': ('ENSG00000084207', 0.5259855871131836, 1240.8), 'ENSG00000085871': ('ENSG00000085871', 0.042857142857142864, 101.1), 'ENSG00000100577': ('ENSG00000100577', 0.0041119118270453595, 9.7), 'ENSG00000134202': ('ENSG00000134202', 0.06841882153454854, 161.4), 'ENSG00000143198': ('ENSG00000143198', 0.1937261551504875, 457.0), 'ENSG00000148834': ('ENSG00000148834', 0.0437049597286986, 103.1), 'ENSG00000168765': ('ENSG00000168765', 0.009071640525646461, 21.4), 'ENSG00000170899': ('ENSG00000170899', 0.009071640525646461, 21.4), 'ENSG00000197448': ('ENSG00000197448', 0.041203899957609154, 97.2), 'ENSG00000213366': ('ENSG00000213366', 0.0016532428995337006, 3.9), 'ENSG00000243955': ('ENSG00000243955', 0.017295464179737173, 40.8), 'ENSG00000244067': ('ENSG00000244067', 0.006612971598134803, 15.6)}","{'ENSG00000008394': ('ENSG00000008394', 0.028234311370993005, 135.2), 'ENSG00000065621': ('ENSG00000065621', 0.02182311788660332, 104.5), 'ENSG00000084207': ('ENSG00000084207', 0.36328704187114963, 1739.6), 'ENSG00000085871': ('ENSG00000085871', 0.016038425394173543, 76.8), 'ENSG00000100577': ('ENSG00000100577', 0.007058577842748251, 33.8), 'ENSG00000134202': ('ENSG00000134202', 0.10976297379137517, 525.6), 'ENSG00000143198': ('ENSG00000143198', 0.18934948313668168, 906.7), 'ENSG00000148834': ('ENSG00000148834', 0.06611673801816853, 316.6), 'ENSG00000168765': ('ENSG00000168765', 0.012843270335178033, 61.5), 'ENSG00000170899': ('ENSG00000170899', 0.0077059622011068215, 36.9), 'ENSG00000197448': ('ENSG00000197448', 0.06417458494309285, 307.3), 'ENSG00000213366': ('ENSG00000213366', 0.0006473843583585675, 3.1), 'ENSG00000243955': ('ENSG00000243955', 0.09948835752323273, 476.4), 'ENSG00000244067': ('ENSG00000244067', 0.013469771327137935, 64.5)}","{'ENSG00000008394': ('ENSG00000008394', 0.5254867396634916, 4650.4), 'ENSG00000065621': ('ENSG00000065621', 0.00039549363255251586, 3.5), 'ENSG00000084207': ('ENSG00000084207', 0.001322078714532696, 11.7), 'ENSG00000085871': ('ENSG00000085871', 0.05124467496073313, 453.5), 'ENSG00000100577': ('ENSG00000100577', 0.04704114263760354, 416.3), 'ENSG00000134202': ('ENSG00000134202', 0.0018531701639603606, 16.4), 'ENSG00000143198': ('ENSG00000143198', 0.03808038690577081, 337.0), 'ENSG00000148834': ('ENSG00000148834', 0.09117823203046431, 806.9), 'ENSG00000168765': ('ENSG00000168765', 0.004045334870108591, 35.8), 'ENSG00000170899': ('ENSG00000170899', 0.0025198594302631733, 22.3), 'ENSG00000197448': ('ENSG00000197448', 0.03742499745754094, 331.2), 'ENSG00000213366': ('ENSG00000213366', 0.00011299818072929028, 1.0), 'ENSG00000243955': ('ENSG00000243955', 0.17772353865102775, 1572.8), 'ENSG00000244067': ('ENSG00000244067', 0.021571352701221513, 190.9)}","{'ENSG00000008394': ('ENSG00000008394', 0.09685407606819904, 1122.5), 'ENSG00000065621': ('ENSG00000065621', 0.004271070615034167, 49.5), 'ENSG00000084207': ('ENSG00000084207', 0.40162732104645543, 4654.7), 'ENSG00000085871': ('ENSG00000085871', 0.020785876993166287, 240.9), 'ENSG00000100577': ('ENSG00000100577', 0.006514461241112723, 75.5), 'ENSG00000134202': ('ENSG00000134202', 0.003071719472630635, 35.6), 'ENSG00000143198': ('ENSG00000143198', 0.09770829019120589, 1132.4), 'ENSG00000148834': ('ENSG00000148834', 0.041735694070546, 483.7), 'ENSG00000168765': ('ENSG00000168765', 0.009146131014012562, 106.0), 'ENSG00000170899': ('ENSG00000170899', 0.0035807965762407676, 41.5), 'ENSG00000197448': ('ENSG00000197448', 0.05128736108234969, 594.4), 'ENSG00000213366': ('ENSG00000213366', 0.00012942638227376272, 1.5), 'ENSG00000243955': ('ENSG00000243955', 0.21030924276937946, 2437.4), 'ENSG00000244067': ('ENSG00000244067', 0.05297853247739352, 614.0)}"
"('MAR01120', 'ENSG00000008394 or ENSG00000065621 or ENSG00000084207 or ENSG00000085871 or ENSG00000100577 or ENSG00000133433 or ENSG00000134184 or ENSG00000134201 or ENSG00000134202 or ENSG00000143198 or ENSG00000148344 or ENSG00000148834 or ENSG00000163106 or ENSG00000168765 or ENSG00000170899 or ENSG00000174156 or ENSG00000182793 or ENSG00000197448 or ENSG00000213366 or ENSG00000243955 or ENSG00000244067')","{'ENSG00000008394': ('ENSG00000008394', 0.020601949978804573, 48.6), 'ENSG00000065621': ('ENSG00000065621', 0.01568461212378126, 37.0), 'ENSG00000084207': ('ENSG00000084207', 0.5259855871131836, 1240.8), 'ENSG00000085871': ('ENSG00000085871', 0.042857142857142864, 101.1), 'ENSG00000100577': ('ENSG00000100577', 0.0041119118270453595, 9.7), 'ENSG00000134202': ('ENSG00000134202', 0.06841882153454854, 161.4), 'ENSG00000143198': ('ENSG00000143198', 0.1937261551504875, 457.0), 'ENSG00000148834': ('ENSG00000148834', 0.0437049597286986, 103.1), 'ENSG00000168765': ('ENSG00000168765', 0.009071640525646461, 21.4), 'ENSG00000170899': ('ENSG00000170899', 0.009071640525646461, 21.4), 'ENSG00000197448': ('ENSG00000197448', 0.041203899957609154, 97.2), 'ENSG00000213366': ('ENSG00000213366', 0.0016532428995337006, 3.9), 'ENSG00000243955': ('ENSG00000243955', 0.017295464179737173, 40.8), 'ENSG00000244067': ('ENSG00000244067', 0.006612971598134803, 15.6)}","{'ENSG00000008394': ('ENSG00000008394', 0.028234311370993005, 135.2), 'ENSG00000065621': ('ENSG00000065621', 0.02182311788660332, 104.5), 'ENSG00000084207': ('ENSG00000084207', 0.36328704187114963, 1739.6), 'ENSG00000085871': ('ENSG00000085871', 0.016038425394173543, 76.8), 'ENSG00000100577': ('ENSG00000100577', 0.007058577842748251, 33.8), 'ENSG00000134202': ('ENSG00000134202', 0.10976297379137517, 525.6), 'ENSG00000143198': ('ENSG00000143198', 0.18934948313668168, 906.7), 'ENSG00000148834': ('ENSG00000148834', 0.06611673801816853, 316.6), 'ENSG00000168765': ('ENSG00000168765', 0.012843270335178033, 61.5), 'ENSG00000170899': ('ENSG00000170899', 0.0077059622011068215, 36.9), 'ENSG00000197448': ('ENSG00000197448', 0.06417458494309285, 307.3), 'ENSG00000213366': ('ENSG00000213366', 0.0006473843583585675, 3.1), 'ENSG00000243955': ('ENSG00000243955', 0.09948835752323273, 476.4), 'ENSG00000244067': ('ENSG00000244067', 0.013469771327137935, 64.5)}","{'ENSG00000008394': ('ENSG00000008394', 0.5254867396634916, 4650.4), 'ENSG00000065621': ('ENSG00000065621', 0.00039549363255251586, 3.5), 'ENSG00000084207': ('ENSG00000084207', 0.001322078714532696, 11.7), 'ENSG00000085871': ('ENSG00000085871', 0.05124467496073313, 453.5), 'ENSG00000100577': ('ENSG00000100577', 0.04704114263760354, 416.3), 'ENSG00000134202': ('ENSG00000134202', 0.0018531701639603606, 16.4), 'ENSG00000143198': ('ENSG00000143198', 0.03808038690577081, 337.0), 'ENSG00000148834': ('ENSG00000148834', 0.09117823203046431, 806.9), 'ENSG00000168765': ('ENSG00000168765', 0.004045334870108591, 35.8), 'ENSG00000170899': ('ENSG00000170899', 0.0025198594302631733, 22.3), 'ENSG00000197448': ('ENSG00000197448', 0.03742499745754094, 331.2), 'ENSG00000213366': ('ENSG00000213366', 0.00011299818072929028, 1.0), 'ENSG00000243955': ('ENSG00000243955', 0.17772353865102775, 1572.8), 'ENSG00000244067': ('ENSG00000244067', 0.021571352701221513, 190.9)}","{'ENSG00000008394': ('ENSG00000008394', 0.09685407606819904, 1122.5), 'ENSG00000065621': ('ENSG00000065621', 0.004271070615034167, 49.5), 'ENSG00000084207': ('ENSG00000084207', 0.40162732104645543, 4654.7), 'ENSG00000085871': ('ENSG00000085871', 0.020785876993166287, 240.9), 'ENSG00000100577': ('ENSG00000100577', 0.006514461241112723, 75.5), 'ENSG00000134202': ('ENSG00000134202', 0.003071719472630635, 35.6), 'ENSG00000143198': ('ENSG00000143198', 0.09770829019120589, 1132.4), 'ENSG00000148834': ('ENSG00000148834', 0.041735694070546, 483.7), 'ENSG00000168765': ('ENSG00000168765', 0.009146131014012562, 106.0), 'ENSG00000170899': ('ENSG00000170899', 0.0035807965762407676, 41.5), 'ENSG00000197448': ('ENSG00000197448', 0.05128736108234969, 594.4), 'ENSG00000213366': ('ENSG00000213366', 0.00012942638227376272, 1.5), 'ENSG00000243955': ('ENSG00000243955', 0.21030924276937946, 2437.4), 'ENSG00000244067': ('ENSG00000244067', 0.05297853247739352, 614.0)}"
