,sample_1,sample_2,sample_3,sample_4,sample_5
MAR03586,9.5,12.3,49.9,57.1,12.5
MAR03587,9.5,12.3,49.9,57.1,12.5
MAR03588,9.5,12.3,49.9,57.1,12.5
MAR03589,9.5,12.3,49.9,57.1,12.5
MAR03590,9.5,12.3,49.9,57.1,12.5
MAR03591,9.5,12.3,49.9,57.1,12.5
MAR03592,9.5,12.3,49.9,57.1,12.5
MAR03593,9.5,12.3,49.9,57.1,12.5
MAR03594,9.5,12.3,49.9,57.1,12.5
MAR03595,9.5,12.3,49.9,57.1,12.5
MAR03596,9.5,12.3,49.9,57.1,12.5
MAR03622,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03625,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03626,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03627,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03628,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03629,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03630,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03631,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03632,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03633,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03634,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03635,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03636,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03637,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03638,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03639,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03640,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03641,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03642,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03643,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03644,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03645,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03646,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03647,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03648,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03649,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03650,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03651,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03652,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03653,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03654,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03655,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03656,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03657,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03658,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03659,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03660,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03661,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03662,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03663,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03664,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03665,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03666,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03667,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03668,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03669,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03670,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03671,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03672,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03673,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03674,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03675,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03676,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03677,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03678,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03679,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03680,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03681,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03682,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03683,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03684,9.5,12.3,49.9,57.1,12.5
MAR03685,9.5,12.3,49.9,57.1,12.5
MAR03686,9.5,12.3,49.9,57.1,12.5
MAR03687,9.5,12.3,49.9,57.1,12.5
MAR03688,9.5,12.3,49.9,57.1,12.5
MAR03689,9.5,12.3,49.9,57.1,12.5
MAR03690,9.5,12.3,49.9,57.1,12.5
MAR03691,9.5,12.3,49.9,57.1,12.5
MAR03692,9.5,12.3,49.9,57.1,12.5
MAR03693,9.5,12.3,49.9,57.1,12.5
MAR03694,9.5,12.3,49.9,57.1,12.5
MAR03695,9.5,12.3,49.9,57.1,12.5
MAR03696,9.5,12.3,49.9,57.1,12.5
MAR03697,9.5,12.3,49.9,57.1,12.5
MAR03698,9.5,12.3,49.9,57.1,12.5
MAR03699,9.5,12.3,49.9,57.1,12.5
MAR03700,9.5,12.3,49.9,57.1,12.5
MAR03701,9.5,12.3,49.9,57.1,12.5
MAR03702,9.5,12.3,49.9,57.1,12.5
MAR03703,9.5,12.3,49.9,57.1,12.5
MAR03704,9.5,12.3,49.9,57.1,12.5
MAR03705,9.5,12.3,49.9,57.1,12.5
MAR03706,9.5,12.3,49.9,57.1,12.5
MAR03707,9.5,12.3,49.9,57.1,12.5
MAR03708,9.5,12.3,49.9,57.1,12.5
MAR03709,9.5,12.3,49.9,57.1,12.5
MAR03710,9.5,12.3,49.9,57.1,12.5
MAR03711,9.5,12.3,49.9,57.1,12.5
MAR03712,9.5,12.3,49.9,57.1,12.5
MAR03713,9.5,12.3,49.9,57.1,12.5
MAR03714,9.5,12.3,49.9,57.1,12.5
MAR03715,9.5,12.3,49.9,57.1,12.5
MAR03716,9.5,12.3,49.9,57.1,12.5
MAR03717,9.5,12.3,49.9,57.1,12.5
MAR03718,9.5,12.3,49.9,57.1,12.5
MAR03719,9.5,12.3,49.9,57.1,12.5
MAR03720,9.5,12.3,49.9,57.1,12.5
MAR03721,9.5,12.3,49.9,57.1,12.5
MAR03722,9.5,12.3,49.9,57.1,12.5
MAR03723,9.5,12.3,49.9,57.1,12.5
MAR03724,9.5,12.3,49.9,57.1,12.5
MAR03725,9.5,12.3,49.9,57.1,12.5
MAR03726,9.5,12.3,49.9,57.1,12.5
MAR03727,9.5,12.3,49.9,57.1,12.5
MAR03728,9.5,12.3,49.9,57.1,12.5
MAR03729,9.5,12.3,49.9,57.1,12.5
MAR03730,9.5,12.3,49.9,57.1,12.5
MAR03731,9.5,12.3,49.9,57.1,12.5
MAR03732,9.5,12.3,49.9,57.1,12.5
MAR03733,9.5,12.3,49.9,57.1,12.5
MAR03734,9.5,12.3,49.9,57.1,12.5
MAR03735,9.5,12.3,49.9,57.1,12.5
MAR03736,9.5,12.3,49.9,57.1,12.5
MAR03737,9.5,12.3,49.9,57.1,12.5
MAR03738,9.5,12.3,49.9,57.1,12.5
MAR03739,9.5,12.3,49.9,57.1,12.5
MAR03740,9.5,12.3,49.9,57.1,12.5
MAR03741,9.5,12.3,49.9,57.1,12.5
MAR03742,9.5,12.3,49.9,57.1,12.5
MAR00715,20.7,15.4,56.9,18.5,29.4
MAR00716,881.4,36.8,96.30000000000001,59.2,243.1
MAR00733,870.4,30.7,63.6,49.9,228.7
MAR00735,32.6,24.6,18.1,12.7,9.1
MAR00736,32.6,24.6,18.1,12.7,9.1
MAR00738,14.5,9.2,37.8,22.2,23.5
MAR00741,41.0,6.1,54.1,76.8,33.9
MAR00744,8.5,49.2,13.8,27.3,44.5
MAR00746,88.0,24.6,192.6,211.9,76.1
MAR00748,6.3,3.1,6.6,41.7,10.5
MAR00750,6.7,12.299999999999999,64.6,172.5,73.19999999999999
MAR00753,881.4,36.8,96.30000000000001,59.2,243.1
MAR00754,20.7,15.4,56.9,18.5,29.4
MAR00758,6.7,12.299999999999999,64.6,172.5,73.19999999999999
MAR00760,45.8,9.2,26.4,19.2,12.6
MAR00761,16.9,9.2,130.1,14.9,77.1
MAR00762,14.4,24.6,12.8,14.4,14.5
MAR00763,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00765,199.5,61.4,235.6,317.69999999999993,179.79999999999998
MAR00766,8.5,12.3,15.7,35.2,27.1
MAR00767,96.5,52.3,221.1,237.20000000000002,95.69999999999999
MAR00773,8.5,49.2,13.8,27.3,44.5
MAR00775,88.0,24.6,192.6,211.9,76.1
MAR00779,6.3,3.1,6.6,41.7,10.5
MAR00781,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00783,6.6,3.1,155.9,46.6,26.6
MAR00795,35.6,12.3,16.4,68.8,66.2
MAR08147,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08148,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08149,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08150,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08151,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08152,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08155,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08156,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08159,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08162,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08165,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08166,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08167,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08168,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08169,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08170,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08171,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08172,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08173,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08174,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08175,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08176,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08177,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08178,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08179,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08180,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08181,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08182,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08183,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08184,1.5,9.2,13.7,22.2,3.3
MAR08185,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08186,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08187,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08188,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08189,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08190,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08191,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08192,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08194,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08197,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08198,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08201,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00786,8.5,12.3,15.7,35.2,27.1
MAR08206,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08209,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08210,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08211,870.4,30.7,63.6,49.9,228.7
MAR08212,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08217,8.2,6.1,38.1,7.4,9.4
MAR08219,20.7,15.4,56.9,18.5,29.4
MAR08220,20.7,15.4,56.9,18.5,29.4
MAR08221,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08224,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08226,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08227,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08228,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08233,3.7,3.1,5.3,36.0,18.5
MAR08235,3.7,3.1,5.3,36.0,18.5
MAR08237,6.3,3.1,6.6,41.7,10.5
MAR08238,6.3,3.1,6.6,41.7,10.5
MAR08242,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08245,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08246,35.6,12.3,16.4,68.8,66.2
MAR08248,16.9,9.2,130.1,14.9,77.1
MAR08249,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08250,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08251,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00453,511.69999999999993,328.90000000000003,183.60000000000002,516.5,1363.9
MAR00456,605.3,356.6,163.5,1363.3,1186.1999999999998
MAR00458,511.69999999999993,328.90000000000003,183.60000000000002,516.5,1363.9
MAR00459,605.3,356.6,163.5,1363.3,1186.1999999999998
MAR00463,242.7,138.3,118.0,370.70000000000005,676.1
MAR00486,18.6,3.1,22.5,56.7,27.1
MAR00487,18.6,3.1,22.5,56.7,27.1
MAR00488,18.6,3.1,22.5,56.7,27.1
MAR00489,18.6,3.1,22.5,56.7,27.1
MAR00490,18.6,3.1,22.5,56.7,27.1
MAR00491,18.6,3.1,22.5,56.7,27.1
MAR00492,18.6,3.1,22.5,56.7,27.1
MAR00493,18.6,3.1,22.5,56.7,27.1
MAR00494,18.6,3.1,22.5,56.7,27.1
MAR00495,18.6,3.1,22.5,56.7,27.1
MAR00496,18.6,3.1,22.5,56.7,27.1
MAR00497,18.6,3.1,22.5,56.7,27.1
MAR00498,18.6,3.1,22.5,56.7,27.1
MAR00499,18.6,3.1,22.5,56.7,27.1
MAR00500,18.6,3.1,22.5,56.7,27.1
MAR00501,18.6,3.1,22.5,56.7,27.1
MAR00502,18.6,3.1,22.5,56.7,27.1
MAR00503,18.6,3.1,22.5,56.7,27.1
MAR00504,18.6,3.1,22.5,56.7,27.1
MAR00505,18.6,3.1,22.5,56.7,27.1
MAR00506,18.6,3.1,22.5,56.7,27.1
MAR00507,18.6,3.1,22.5,56.7,27.1
MAR00508,18.6,3.1,22.5,56.7,27.1
MAR00509,18.6,3.1,22.5,56.7,27.1
MAR00510,18.6,3.1,22.5,56.7,27.1
MAR00511,18.6,3.1,22.5,56.7,27.1
MAR00512,18.6,3.1,22.5,56.7,27.1
MAR00513,18.6,3.1,22.5,56.7,27.1
MAR00514,18.6,3.1,22.5,56.7,27.1
MAR00515,18.6,3.1,22.5,56.7,27.1
MAR00516,18.6,3.1,22.5,56.7,27.1
MAR00517,18.6,3.1,22.5,56.7,27.1
MAR00518,18.6,3.1,22.5,56.7,27.1
MAR00519,18.6,3.1,22.5,56.7,27.1
MAR00520,18.6,3.1,22.5,56.7,27.1
MAR00521,18.6,3.1,22.5,56.7,27.1
MAR00522,18.6,3.1,22.5,56.7,27.1
MAR00523,18.6,3.1,22.5,56.7,27.1
MAR00524,18.6,3.1,22.5,56.7,27.1
MAR00525,18.6,3.1,22.5,56.7,27.1
MAR00526,18.6,3.1,22.5,56.7,27.1
MAR00527,18.6,3.1,22.5,56.7,27.1
MAR00528,18.6,3.1,22.5,56.7,27.1
MAR00529,18.6,3.1,22.5,56.7,27.1
MAR00530,18.6,3.1,22.5,56.7,27.1
MAR00531,18.6,3.1,22.5,56.7,27.1
MAR00532,18.6,3.1,22.5,56.7,27.1
MAR00533,18.6,3.1,22.5,56.7,27.1
MAR00534,18.6,3.1,22.5,56.7,27.1
MAR00535,18.6,3.1,22.5,56.7,27.1
MAR00536,18.6,3.1,22.5,56.7,27.1
MAR00537,18.6,3.1,22.5,56.7,27.1
MAR00538,18.6,3.1,22.5,56.7,27.1
MAR00539,18.6,3.1,22.5,56.7,27.1
MAR00540,18.6,3.1,22.5,56.7,27.1
MAR00541,18.6,3.1,22.5,56.7,27.1
MAR00542,18.6,3.1,22.5,56.7,27.1
MAR00543,18.6,3.1,22.5,56.7,27.1
MAR00544,18.6,3.1,22.5,56.7,27.1
MAR00588,142.6,39.9,112.7,172.89999999999998,123.89999999999999
MAR00596,96.5,52.3,221.1,237.20000000000002,95.69999999999999
MAR00673,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00674,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00675,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00676,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00677,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00678,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04296,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04390,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05254,242.7,138.3,118.0,370.70000000000005,676.1
MAR07599,2.5,6.1,12.5,27.7,14.0
MAR00448,17.3,21.5,14.4,40.2,136.6
MAR00450,17.3,21.5,14.4,40.2,136.6
MAR00468,89.3,43.0,35.7,196.6,148.9
MAR00478,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00479,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00481,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00482,18.2,3.1,11.7,2.9,3.4
MAR00484,3.8,9.2,5.9,10.0,9.2
MAR00579,18.6,3.1,22.5,56.7,27.1
MAR00580,142.6,39.9,112.7,172.89999999999998,123.89999999999999
MAR00581,70.4,3.1,33.1,19.4,11.0
MAR00582,3.0,3.1,21.8,4.2,5.0
MAR00584,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00586,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00589,142.6,39.9,112.7,172.89999999999998,123.89999999999999
MAR00590,142.6,39.9,112.7,172.89999999999998,123.89999999999999
MAR00591,142.6,39.9,112.7,172.89999999999998,123.89999999999999
MAR00592,142.6,39.9,112.7,172.89999999999998,123.89999999999999
MAR00593,142.6,39.9,112.7,172.89999999999998,123.89999999999999
MAR00594,142.6,39.9,112.7,172.89999999999998,123.89999999999999
MAR00597,96.5,52.3,221.1,237.20000000000002,95.69999999999999
MAR00598,96.5,52.3,221.1,237.20000000000002,95.69999999999999
MAR00599,96.5,52.3,221.1,237.20000000000002,95.69999999999999
MAR00600,96.5,52.3,221.1,237.20000000000002,95.69999999999999
MAR00601,96.5,52.3,221.1,237.20000000000002,95.69999999999999
MAR00602,96.5,52.3,221.1,237.20000000000002,95.69999999999999
MAR00610,54.1,30.7,44.6,36.5,30.3
MAR00613,54.1,30.7,44.6,36.5,30.3
MAR00614,2.5,6.1,12.5,27.7,14.0
MAR00615,2.5,6.1,12.5,27.7,14.0
MAR00616,4.7,15.4,16.1,6.3,13.5
MAR00622,14.5,3.1,10.5,4.0,13.7
MAR00623,101.0,3.1,22.8,27.1,15.9
MAR00625,89.3,43.0,35.7,196.6,148.9
MAR00627,4.7,15.4,16.1,6.3,13.5
MAR00629,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00630,242.7,138.3,118.0,370.70000000000005,676.1
MAR00632,1.4,3.1,34.7,1.6,2.0
MAR00633,203.3,381.0,150.6,199.8,318.79999999999995
MAR00634,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00635,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00636,4.0,9.2,13.8,15.5,4.4
MAR00638,73.9,6.1,21.2,33.6,19.9
MAR00640,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00641,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00642,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00643,242.7,138.3,118.0,370.70000000000005,676.1
MAR00644,1.4,3.1,34.7,1.6,2.0
MAR00645,203.3,381.0,150.6,199.8,318.79999999999995
MAR00646,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00647,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00648,16.5,46.099999999999994,51.599999999999994,54.0,38.1
MAR00649,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00651,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00653,14.0,18.4,19.6,213.1,23.8
MAR00654,14.0,18.4,19.6,213.1,23.8
MAR00657,14.0,18.4,19.6,213.1,23.8
MAR00660,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04627,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04838,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04839,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07591,51.9,119.9,64.9,315.0,1034.2
MAR07594,26.5,9.2,18.0,32.1,41.2
MAR07597,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07601,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07611,250.2,125.9,168.5,102.2,195.8
MAR07612,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07613,1.4,3.1,34.7,1.6,2.0
MAR07755,2.6,21.5,8.4,105.9,64.8
MAR08362,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08421,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08424,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08518,250.2,125.9,168.5,102.2,195.8
MAR08519,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08521,1.4,3.1,34.7,1.6,2.0
MAR08522,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08523,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08525,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09805,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00815,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00816,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00817,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00819,8.5,12.3,15.7,35.2,27.1
MAR00820,1.5,9.2,13.7,22.2,3.3
MAR00821,84.1,40.0,99.6,100.39999999999999,126.30000000000001
MAR00822,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00823,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00824,1.5,9.2,13.7,22.2,3.3
MAR00825,32.2,3.1,39.7,31.9,55.7
MAR00827,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00828,84.1,40.0,99.6,100.39999999999999,126.30000000000001
MAR00829,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00830,8.5,12.3,15.7,35.2,27.1
MAR00837,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00838,32.2,3.1,39.7,31.9,55.7
MAR00839,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00840,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00841,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00842,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00843,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00844,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00845,32.2,3.1,39.7,31.9,55.7
MAR00846,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00847,32.2,3.1,39.7,31.9,55.7
MAR00848,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00849,1.5,9.2,13.7,22.2,3.3
MAR00850,32.2,3.1,39.7,31.9,55.7
MAR00851,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00852,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00853,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00854,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00855,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00856,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00857,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00858,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00928,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00801,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00803,8.2,6.1,38.1,7.4,9.4
MAR00805,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00806,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00807,84.1,40.0,99.6,100.39999999999999,126.30000000000001
MAR00809,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00810,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00811,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00812,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00813,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00814,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00859,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00860,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00861,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00862,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00863,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00864,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00865,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00866,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00867,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00868,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00870,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00871,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00873,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00875,53.599999999999994,15.299999999999999,76.8,186.6,69.3
MAR00876,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00877,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00878,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00879,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00880,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00881,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00882,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00883,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00884,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00885,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00886,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00887,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00888,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00889,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00890,53.599999999999994,15.299999999999999,76.8,186.6,69.3
MAR00891,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00892,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00893,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00894,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00895,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00896,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00897,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00898,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00899,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00900,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00901,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00902,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00903,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00904,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00905,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00906,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00907,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00908,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00909,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00910,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00911,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00912,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00787,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00790,-1.0,-1.0,-1.0,-1.0,-1.0
