,sample_1,sample_2
"('MAR10785', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10786', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10787', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10788', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10789', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10790', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10791', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10792', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10793', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10794', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10795', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10796', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10797', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10798', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10799', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10800', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10801', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10802', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10803', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10804', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10805', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10806', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10807', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10808', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10809', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10810', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10811', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10812', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10813', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10814', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10815', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10816', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10817', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10818', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10819', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10820', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10821', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10822', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10823', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10824', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10825', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10826', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10827', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10828', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10829', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10830', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10831', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10832', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10833', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10834', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10835', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10836', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10837', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10838', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10839', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10840', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10841', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10842', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10843', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10844', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10845', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10846', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10847', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10848', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10849', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10850', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10851', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10852', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10853', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10854', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10855', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10856', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10857', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10858', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10859', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
"('MAR10860', 'ENSG00000088386 or ENSG00000163406')","{'ENSG00000088386': ('ENSG00000088386', 0.002259036144578313, 0.3), 'ENSG00000163406': ('ENSG00000163406', 0.9977409638554215, 132.5)}","{'ENSG00000088386': ('ENSG00000088386', 1, 45.5), 'ENSG00000163406': ('ENSG00000163406', 1, nan)}"
