,sample_1,sample_2
"('MAR07527', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07528', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07529', 'ENSG00000133116 or ENSG00000169919')","{'ENSG00000169919': ('ENSG00000169919', 1, 223.1)}","{'ENSG00000169919': ('ENSG00000169919', 1, 255.8)}"
"('MAR07530', 'ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386')","{'ENSG00000170266': ('ENSG00000170266', 1, 0.4012)}","{'ENSG00000170266': ('ENSG00000170266', 1, 2.646)}"
"('MAR07531', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07532', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07533', '')",{},{}
"('MAR07541', '')",{},{}
"('MAR07542', 'ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386')","{'ENSG00000170266': ('ENSG00000170266', 1, 0.4012)}","{'ENSG00000170266': ('ENSG00000170266', 1, 2.646)}"
"('MAR07543', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07544', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07545', '')",{},{}
"('MAR07546', 'ENSG00000133116 or ENSG00000169919')","{'ENSG00000169919': ('ENSG00000169919', 1, 223.1)}","{'ENSG00000169919': ('ENSG00000169919', 1, 255.8)}"
"('MAR07547', 'ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386')","{'ENSG00000170266': ('ENSG00000170266', 1, 0.4012)}","{'ENSG00000170266': ('ENSG00000170266', 1, 2.646)}"
"('MAR07548', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07549', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07550', '')",{},{}
"('MAR07557', '')",{},{}
"('MAR07558', 'ENSG00000113273')",{},{}
"('MAR07559', 'ENSG00000049860 or ENSG00000068001 or ENSG00000106302 or ENSG00000106304 or ENSG00000114378 or ENSG00000169660 or ENSG00000186792 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07560', 'ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386')","{'ENSG00000170266': ('ENSG00000170266', 1, 0.4012)}","{'ENSG00000170266': ('ENSG00000170266', 1, 2.646)}"
"('MAR07561', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07562', 'ENSG00000133116 or ENSG00000169919')","{'ENSG00000169919': ('ENSG00000169919', 1, 223.1)}","{'ENSG00000169919': ('ENSG00000169919', 1, 255.8)}"
"('MAR07563', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07564', 'ENSG00000113273')",{},{}
"('MAR07565', 'ENSG00000064601 or ENSG00000068001 or ENSG00000106302 or ENSG00000106304 or ENSG00000114378 or ENSG00000141012 or ENSG00000170266 or ENSG00000186792')","{'ENSG00000170266': ('ENSG00000170266', 1, 0.4012)}","{'ENSG00000170266': ('ENSG00000170266', 1, 2.646)}"
"('MAR07566', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07567', '')",{},{}
"('MAR07225', 'ENSG00000172987 or ENSG00000173083')",{},{}
"('MAR07226', 'ENSG00000135677')","{'ENSG00000135677': ('ENSG00000135677', 1, 93.12)}","{'ENSG00000135677': ('ENSG00000135677', 1, 70.65)}"
"('MAR07227', 'ENSG00000181523')",{},{}
"('MAR07228', 'ENSG00000165102')",{},{}
"('MAR07229', 'ENSG00000108784')",{},{}
"('MAR07230', 'ENSG00000127415')",{},{}
"('MAR07231', 'ENSG00000135677')","{'ENSG00000135677': ('ENSG00000135677', 1, 93.12)}","{'ENSG00000135677': ('ENSG00000135677', 1, 70.65)}"
"('MAR07232', 'ENSG00000181523')",{},{}
"('MAR07233', 'ENSG00000165102')",{},{}
"('MAR07234', 'ENSG00000108784')",{},{}
"('MAR07235', 'ENSG00000133116 or ENSG00000169919')","{'ENSG00000169919': ('ENSG00000169919', 1, 223.1)}","{'ENSG00000169919': ('ENSG00000169919', 1, 255.8)}"
"('MAR07236', '')",{},{}
"('MAR07237', 'ENSG00000135677')","{'ENSG00000135677': ('ENSG00000135677', 1, 93.12)}","{'ENSG00000135677': ('ENSG00000135677', 1, 70.65)}"
"('MAR07238', 'ENSG00000181523')",{},{}
"('MAR07239', 'ENSG00000165102')",{},{}
"('MAR07240', 'ENSG00000108784')",{},{}
"('MAR07241', 'ENSG00000010404')",{},{}
"('MAR07242', 'ENSG00000127415')",{},{}
"('MAR07243', '')",{},{}
"('MAR07244', 'ENSG00000181523')",{},{}
"('MAR07245', 'ENSG00000165102')",{},{}
"('MAR07246', 'ENSG00000108784')",{},{}
"('MAR07247', 'ENSG00000010404')",{},{}
"('MAR07248', 'ENSG00000127415')",{},{}
"('MAR07249', '')",{},{}
"('MAR07250', 'ENSG00000108784')",{},{}
"('MAR07251', '')",{},{}
"('MAR07571', 'ENSG00000133116 or ENSG00000169919')","{'ENSG00000169919': ('ENSG00000169919', 1, 223.1)}","{'ENSG00000169919': ('ENSG00000169919', 1, 255.8)}"
"('MAR07572', 'ENSG00000049860 or ENSG00000169660 or ENSG00000213614')","{'ENSG00000049860': ('ENSG00000049860', 0.999742521381828, 589.8), 'ENSG00000213614': ('ENSG00000213614', 0.0002574786181720917, 0.1519)}","{'ENSG00000049860': ('ENSG00000049860', 0.9998256439272007, 615.3), 'ENSG00000213614': ('ENSG00000213614', 0.00017435607279926645, 0.1073)}"
"('MAR07573', 'ENSG00000169919')","{'ENSG00000169919': ('ENSG00000169919', 1, 223.1)}","{'ENSG00000169919': ('ENSG00000169919', 1, 255.8)}"
"('MAR07335', 'ENSG00000110080 or ENSG00000126091')",{},{}
"('MAR07336', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07337', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07338', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07339', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07340', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07341', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07342', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07343', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07344', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07345', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07346', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07347', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07348', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07349', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07350', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07351', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07352', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07353', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07354', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07355', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07356', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07357', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07358', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07359', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07360', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07361', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07362', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07363', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07364', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07365', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07366', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07367', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07368', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07369', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07370', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07371', 'ENSG00000122863 or ENSG00000147119 or ENSG00000175264')",{},{}
"('MAR07442', 'ENSG00000008513 or ENSG00000110080 or ENSG00000157350')","{'ENSG00000008513': ('ENSG00000008513', 1, 4.655)}","{'ENSG00000008513': ('ENSG00000008513', 1, 4.569)}"
"('MAR07443', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07444', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07445', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
"('MAR07446', 'ENSG00000156966 or ENSG00000170340 or ENSG00000174684 or ENSG00000175711 or ENSG00000176383 or ENSG00000177191 or ENSG00000179913')","{'ENSG00000170340': ('ENSG00000170340', 0.7109652101728172, 0.9421), 'ENSG00000174684': ('ENSG00000174684', 0.2890347898271829, 0.383)}","{'ENSG00000170340': ('ENSG00000170340', 0.9629649905564832, 7.036), 'ENSG00000174684': ('ENSG00000174684', 0.03703500944351682, 0.2706)}"
"('MAR07447', 'ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196')",{},{}
"('MAR07448', 'ENSG00000086062 or ENSG00000117411 or ENSG00000158470 or ENSG00000158850')","{'ENSG00000117411': ('ENSG00000117411', 0.577688094551744, 2.004), 'ENSG00000158470': ('ENSG00000158470', 0.422311905448256, 1.465)}","{'ENSG00000117411': ('ENSG00000117411', 0.06335887853185394, 0.4357), 'ENSG00000158470': ('ENSG00000158470', 0.936641121468146, 6.441)}"
