,sample_1,sample_2,sample_3,sample_4
ENSG00000039650,1.0,1.0,1.0,1.0
ENSG00000040933,3.0,3.0,3.0,3.0
ENSG00000041880,0.029034690799396672,0.026541095890410964,0.016704880445463473,0.04137931034482758
ENSG00000043514,1.0,1.0,1.0,1.0
ENSG00000047230,2.0,2.0,2.0,2.0
ENSG00000047249,0.13072203869749882,0.22465818010372468,0.09256265157639453,0.05834305717619603
ENSG00000047315,2.0,2.0,2.0,2.0
ENSG00000047410,1.0,1.0,1.0,1.0
ENSG00000048392,3.5,3.5,3.5,3.5
ENSG00000049759,0.007566486583291048,0.003599476439790579,0.0038656472811614113,0.009542310648108607
ENSG00000049860,40.573152081164444,22.060009257776123,31.507967372778154,35.31358372210417
ENSG00000051382,1.221324717285945,1.4959349593495934,0.5995203836930455,0.991549295774648
ENSG00000052802,13.358166189111747,13.700325732899023,13.790697674418604,13.895110258868648
ENSG00000053371,4.21602787456446,5.908799605619916,4.826114249843063,4.976003801377999
ENSG00000054148,4.077198327148622,3.814700238097449,1.684567142128233,2.316917411947806
ENSG00000054267,0.39586523736600315,0.1575342465753424,0.7714097496706191,0.39639639639639634
ENSG00000055483,0.007261924409968647,0.0047349931266228796,0.033541846419327004,0.014830995631179572
ENSG00000055609,0.334037329328381,0.21490966386411922,0.3580336087385718,0.3201344917908717
ENSG00000058600,2.0,2.0,2.0,2.0
ENSG00000059377,2.0,2.0,2.0,2.0
ENSG00000059378,0.010935143288084464,0.026541095890410964,0.05502784146740912,0.05172413793103448
ENSG00000060642,2.013457943925234,2.112014453477868,2.0759064723822434,2.1619565217391306
ENSG00000060762,1.5,1.5,1.4230769230769231,1.3802723347725008
ENSG00000060971,131.2370200316471,136.04587613568088,135.71036462633936,140.96054901690943
ENSG00000061918,1.3910447761194031,1.4959349593495934,1.1489361702127658,0.037470725995316166
ENSG00000062485,1.0,1.0,1.0,1.0
ENSG00000063176,2.329411764705882,2.1260162601626016,2.8840579710144927,3.3553113553113554
ENSG00000063854,1.8638059701492538,1.599674532139951,1.9327731092436973,1.9966258962463095
ENSG00000064225,4.0,4.0,4.0,4.0
ENSG00000064601,31.90950122696173,34.02001440942131,32.83482904042548,32.55393071254619
ENSG00000065154,1.0,1.0,1.0,1.0
ENSG00000065427,1.0,1.0,1.0,1.0
ENSG00000065518,1.0,1.0,1.0,1.0
ENSG00000065534,1.0,1.0,1.0,1.0
