,sample_1,sample_2,sample_3,sample_4
"('MAR03017', 'ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000184343 or ENSG00000185825')","{'ENSG00000067829': ('ENSG00000067829', 0.4367176634214186, 94.2), 'ENSG00000130821': ('ENSG00000130821', 0.2498840982846546, 53.9), 'ENSG00000185825': ('ENSG00000185825', 0.31339823829392677, 67.6)}","{'ENSG00000067829': ('ENSG00000067829', 0.8680171884591774, 141.4), 'ENSG00000130821': ('ENSG00000130821', 0.019030079803560463, 3.1), 'ENSG00000185825': ('ENSG00000185825', 0.11295273173726211, 18.4)}","{'ENSG00000067829': ('ENSG00000067829', 0.20788704965920154, 42.7), 'ENSG00000130821': ('ENSG00000130821', 0.02629016553067186, 5.4), 'ENSG00000185825': ('ENSG00000185825', 0.7658227848101267, 157.3)}","{'ENSG00000067829': ('ENSG00000067829', 0.15135375055481579, 34.1), 'ENSG00000130821': ('ENSG00000130821', 0.0026631158455392807, 0.6), 'ENSG00000185825': ('ENSG00000185825', 0.8459831335996448, 190.6)}"
"('MAR03018', 'ENSG00000101986')",{},{},{},{}
"('MAR03019', 'ENSG00000101986')",{},{},{},{}
"('MAR03020', 'ENSG00000101986')",{},{},{},{}
"('MAR03021', 'ENSG00000101986')",{},{},{},{}
"('MAR03022', 'ENSG00000101986')",{},{},{},{}
"('MAR03023', 'ENSG00000101986')",{},{},{},{}
"('MAR03024', 'ENSG00000101986')",{},{},{},{}
"('MAR03025', 'ENSG00000101986')",{},{},{},{}
"('MAR03026', 'ENSG00000197375')",{},{},{},{}
"('MAR03473', 'ENSG00000100372')","{'ENSG00000100372': ('ENSG00000100372', 1, 5.1)}","{'ENSG00000100372': ('ENSG00000100372', 1, 24.6)}","{'ENSG00000100372': ('ENSG00000100372', 1, 9.5)}","{'ENSG00000100372': ('ENSG00000100372', 1, 20.0)}"
"('MAR03848', '')",{},{},{},{}
"('MAR03850', '')",{},{},{},{}
"('MAR03867', '')",{},{},{},{}
"('MAR03947', '')",{},{},{},{}
"('MAR03948', '')",{},{},{},{}
"('MAR04393', '')",{},{},{},{}
"('MAR04468', '')",{},{},{},{}
"('MAR04469', '')",{},{},{},{}
"('MAR04647', '')",{},{},{},{}
"('MAR04790', '')",{},{},{},{}
"('MAR04890', '')",{},{},{},{}
"('MAR04900', '')",{},{},{},{}
"('MAR04908', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000155085 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.1669421487603306, 30.3), 'ENSG00000103202': ('ENSG00000103202', 0.16418732782369147, 29.8), 'ENSG00000143156': ('ENSG00000143156', 0.05123966942148762, 9.3), 'ENSG00000155085': ('ENSG00000155085', 0.20550964187327825, 37.3), 'ENSG00000172113': ('ENSG00000172113', 0.07493112947658402, 13.6), 'ENSG00000239672': ('ENSG00000239672', 0.28429752066115704, 51.6), 'ENSG00000243678': ('ENSG00000243678', 0.05289256198347107, 9.6)}","{'ENSG00000103024': ('ENSG00000103024', 0.11877133105802047, 52.2), 'ENSG00000103202': ('ENSG00000103202', 0.32172923777019335, 141.4), 'ENSG00000143156': ('ENSG00000143156', 0.06302616609783844, 27.7), 'ENSG00000155085': ('ENSG00000155085', 0.007053469852104664, 3.1), 'ENSG00000172113': ('ENSG00000172113', 0.07690557451649599, 33.8), 'ENSG00000239672': ('ENSG00000239672', 0.307622298065984, 135.2), 'ENSG00000243678': ('ENSG00000243678', 0.10489192263936292, 46.1)}","{'ENSG00000103024': ('ENSG00000103024', 0.30060120240480964, 90.0), 'ENSG00000103202': ('ENSG00000103202', 0.16399465597862395, 49.1), 'ENSG00000143156': ('ENSG00000143156', 0.04041416165664663, 12.1), 'ENSG00000155085': ('ENSG00000155085', 0.036406145624582505, 10.9), 'ENSG00000172113': ('ENSG00000172113', 0.04676018704074816, 14.0), 'ENSG00000239672': ('ENSG00000239672', 0.2635270541082165, 78.9), 'ENSG00000243678': ('ENSG00000243678', 0.14829659318637275, 44.4)}","{'ENSG00000103024': ('ENSG00000103024', 0.14115356534436602, 58.0), 'ENSG00000103202': ('ENSG00000103202', 0.35726454125091267, 146.8), 'ENSG00000143156': ('ENSG00000143156', 0.02701387198831832, 11.1), 'ENSG00000155085': ('ENSG00000155085', 0.0034071550255536623, 1.4), 'ENSG00000172113': ('ENSG00000172113', 0.029204185933317108, 12.0), 'ENSG00000239672': ('ENSG00000239672', 0.3825748357264541, 157.2), 'ENSG00000243678': ('ENSG00000243678', 0.05938184473107812, 24.4)}"
"('MAR04915', '')",{},{},{},{}
"('MAR04924', '')",{},{},{},{}
"('MAR04930', 'ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190')","{'ENSG00000118596': ('ENSG00000118596', 0.9718232044198896, 175.9), 'ENSG00000170190': ('ENSG00000170190', 0.028176795580110495, 5.1)}","{'ENSG00000118596': ('ENSG00000118596', 0.39869281045751637, 6.1), 'ENSG00000170190': ('ENSG00000170190', 0.6013071895424836, 9.2)}","{'ENSG00000118596': ('ENSG00000118596', 0.8294930875576038, 18.0), 'ENSG00000170190': ('ENSG00000170190', 0.17050691244239632, 3.7)}","{'ENSG00000118596': ('ENSG00000118596', 0.9056603773584906, 9.6), 'ENSG00000170190': ('ENSG00000170190', 0.09433962264150944, 1.0)}"
"('MAR04945', '')",{},{},{},{}
"('MAR04986', 'ENSG00000131389')",{},{},{},{}
"('MAR05344', '')",{},{},{},{}
"('MAR05346', '')",{},{},{},{}
"('MAR05362', '')",{},{},{},{}
"('MAR05414', '')",{},{},{},{}
"('MAR05452', 'ENSG00000131389')",{},{},{},{}
"('MAR05453', '')",{},{},{},{}
"('MAR06928', '')",{},{},{},{}
"('MAR06937', '')",{},{},{},{}
"('MAR06986', '')",{},{},{},{}
"('MAR06987', '')",{},{},{},{}
"('MAR07590', '')",{},{},{},{}
"('MAR07596', '')",{},{},{},{}
"('MAR07640', '')",{},{},{},{}
"('MAR07646', 'ENSG00000123643')",{},{},{},{}
"('MAR07705', '')",{},{},{},{}
"('MAR07707', '')",{},{},{},{}
"('MAR07771', '')",{},{},{},{}
"('MAR07775', '')",{},{},{},{}
"('MAR07777', '')",{},{},{},{}
"('MAR07779', '')",{},{},{},{}
"('MAR07782', '')",{},{},{},{}
"('MAR07783', '')",{},{},{},{}
"('MAR07785', '')",{},{},{},{}
"('MAR07788', '')",{},{},{},{}
"('MAR07790', '')",{},{},{},{}
"('MAR07797', '')",{},{},{},{}
"('MAR08016', '')",{},{},{},{}
"('MAR08020', '')",{},{},{},{}
"('MAR08359', '')",{},{},{},{}
"('MAR08414', '')",{},{},{},{}
"('MAR08754', '')",{},{},{},{}
"('MAR08756', '')",{},{},{},{}
"('MAR08860', '')",{},{},{},{}
"('MAR08926', '')",{},{},{},{}
"('MAR09179', '')",{},{},{},{}
"('MAR09181', '')",{},{},{},{}
"('MAR09678', '')",{},{},{},{}
"('MAR09679', '')",{},{},{},{}
"('MAR09680', '')",{},{},{},{}
"('MAR09017', '')",{},{},{},{}
"('MAR00984', '')",{},{},{},{}
"('MAR01089', '')",{},{},{},{}
"('MAR01090', '')",{},{},{},{}
"('MAR01094', '')",{},{},{},{}
"('MAR01095', '')",{},{},{},{}
"('MAR02564', '')",{},{},{},{}
"('MAR02585', 'ENSG00000073756 or ENSG00000095303')",{},{},{},{}
"('MAR04274', '')",{},{},{},{}
"('MAR04275', '')",{},{},{},{}
"('MAR04277', '')",{},{},{},{}
"('MAR04535', 'ENSG00000164414')","{'ENSG00000164414': ('ENSG00000164414', 1, 5.8)}","{'ENSG00000164414': ('ENSG00000164414', 1, 9.2)}","{'ENSG00000164414': ('ENSG00000164414', 1, 15.6)}","{'ENSG00000164414': ('ENSG00000164414', 1, 18.9)}"
"('MAR04538', '')",{},{},{},{}
"('MAR04893', '')",{},{},{},{}
"('MAR04904', '')",{},{},{},{}
"('MAR04916', '')",{},{},{},{}
"('MAR05422', '')",{},{},{},{}
"('MAR05423', '')",{},{},{},{}
"('MAR05424', '')",{},{},{},{}
"('MAR06617', '')",{},{},{},{}
"('MAR06619', '')",{},{},{},{}
"('MAR07653', '')",{},{},{},{}
"('MAR07664', '')",{},{},{},{}
"('MAR07665', '')",{},{},{},{}
"('MAR07712', '')",{},{},{},{}
"('MAR07763', '')",{},{},{},{}
"('MAR07764', '')",{},{},{},{}
"('MAR07765', '')",{},{},{},{}
"('MAR07767', '')",{},{},{},{}
"('MAR07773', '')",{},{},{},{}
"('MAR07786', '')",{},{},{},{}
"('MAR07792', '')",{},{},{},{}
"('MAR07795', '')",{},{},{},{}
"('MAR07796', '(ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450) or ENSG00000093000 or ENSG00000095319 or ENSG00000102900 or ENSG00000108559 or ENSG00000113569 or ENSG00000124789 or ENSG00000126883 or ENSG00000132182 or ENSG00000136243 or ENSG00000138750 or ENSG00000139496 or ENSG00000143552 or ENSG00000153201 or ENSG00000155561 or ENSG00000163002 or ENSG00000198088 or ENSG00000213024')","{'ENSG00000030066': ('ENSG00000030066', 0.07585004359197905, 8.7), 'ENSG00000069248': ('ENSG00000069248', 0.07585004359197905, 21.1), 'ENSG00000075188': ('ENSG00000075188', 0.07585004359197905, 22.6), 'ENSG00000110713': ('ENSG00000110713', 0.07585004359197905, 21.0), 'ENSG00000111581': ('ENSG00000111581', 0.07585004359197905, 27.2), 'ENSG00000120253': ('ENSG00000120253', 0.07585004359197905, 11.6), 'ENSG00000125450': ('ENSG00000125450', 0.07585004359197905, 11.9), 'ENSG00000093000': ('ENSG00000093000', 0.09503051438535312, 10.9), 'ENSG00000095319': ('ENSG00000095319', 0.030514385353095034, 3.5), 'ENSG00000102900': ('ENSG00000102900', 0.12031386224934613, 13.8), 'ENSG00000108559': ('ENSG00000108559', 0.06625980819529205, 7.6), 'ENSG00000136243': ('ENSG00000136243', 0.1804707933740192, 20.7), 'ENSG00000138750': ('ENSG00000138750', 0.1185701830863121, 13.6), 'ENSG00000139496': ('ENSG00000139496', 0.1970357454228422, 22.6), 'ENSG00000155561': ('ENSG00000155561', 0.04272013949433305, 4.9), 'ENSG00000163002': ('ENSG00000163002', 0.06625980819529205, 7.6), 'ENSG00000198088': ('ENSG00000198088', 0.006974716652136007, 0.8)}","{'ENSG00000030066': ('ENSG00000030066', 0.02460317460317461, 15.4), 'ENSG00000069248': ('ENSG00000069248', 0.02460317460317461, 6.1), 'ENSG00000075188': ('ENSG00000075188', 0.02460317460317461, 27.7), 'ENSG00000110713': ('ENSG00000110713', 0.02460317460317461, 3.1), 'ENSG00000111581': ('ENSG00000111581', 0.02460317460317461, 9.2), 'ENSG00000120253': ('ENSG00000120253', 0.02460317460317461, 3.1), 'ENSG00000125450': ('ENSG00000125450', 0.02460317460317461, 3.1), 'ENSG00000093000': ('ENSG00000093000', 0.12222222222222226, 15.4), 'ENSG00000095319': ('ENSG00000095319', 0.02460317460317461, 3.1), 'ENSG00000102900': ('ENSG00000102900', 0.048412698412698414, 6.1), 'ENSG00000108559': ('ENSG00000108559', 0.07301587301587302, 9.2), 'ENSG00000136243': ('ENSG00000136243', 0.21984126984126987, 27.7), 'ENSG00000138750': ('ENSG00000138750', 0.24365079365079365, 30.7), 'ENSG00000139496': ('ENSG00000139496', 0.024603174603174606, 3.1), 'ENSG00000155561': ('ENSG00000155561', 0.024603174603174606, 3.1), 'ENSG00000163002': ('ENSG00000163002', 0.048412698412698414, 6.1), 'ENSG00000198088': ('ENSG00000198088', 0.146031746031746, 18.4)}","{'ENSG00000030066': ('ENSG00000030066', 0.046526449968132565, 17.9), 'ENSG00000069248': ('ENSG00000069248', 0.046526449968132565, 10.9), 'ENSG00000075188': ('ENSG00000075188', 0.046526449968132565, 15.3), 'ENSG00000110713': ('ENSG00000110713', 0.046526449968132565, 26.0), 'ENSG00000111581': ('ENSG00000111581', 0.046526449968132565, 20.0), 'ENSG00000120253': ('ENSG00000120253', 0.046526449968132565, 7.3), 'ENSG00000125450': ('ENSG00000125450', 0.046526449968132565, 14.7), 'ENSG00000093000': ('ENSG00000093000', 0.1931166347992352, 30.3), 'ENSG00000095319': ('ENSG00000095319', 0.05991077119184195, 9.4), 'ENSG00000102900': ('ENSG00000102900', 0.09305289993626513, 14.6), 'ENSG00000108559': ('ENSG00000108559', 0.07265774378585087, 11.4), 'ENSG00000136243': ('ENSG00000136243', 0.10261312938177185, 16.1), 'ENSG00000138750': ('ENSG00000138750', 0.15360101975780752, 24.1), 'ENSG00000139496': ('ENSG00000139496', 0.14850223072020396, 23.3), 'ENSG00000155561': ('ENSG00000155561', 0.05991077119184194, 9.4), 'ENSG00000163002': ('ENSG00000163002', 0.06628425748884641, 10.4), 'ENSG00000198088': ('ENSG00000198088', 0.0038240917782026767, 0.6)}","{'ENSG00000030066': ('ENSG00000030066', 0.04, 9.6), 'ENSG00000069248': ('ENSG00000069248', 0.04, 9.2), 'ENSG00000075188': ('ENSG00000075188', 0.04, 10.2), 'ENSG00000110713': ('ENSG00000110713', 0.04, 22.4), 'ENSG00000111581': ('ENSG00000111581', 0.04, 6.8), 'ENSG00000120253': ('ENSG00000120253', 0.04, 5.3), 'ENSG00000125450': ('ENSG00000125450', 0.04, 24.4), 'ENSG00000093000': ('ENSG00000093000', 0.23999999999999994, 31.8), 'ENSG00000095319': ('ENSG00000095319', 0.03396226415094339, 4.5), 'ENSG00000102900': ('ENSG00000102900', 0.04981132075471698, 6.6), 'ENSG00000108559': ('ENSG00000108559', 0.11547169811320757, 15.3), 'ENSG00000136243': ('ENSG00000136243', 0.08075471698113207, 10.7), 'ENSG00000138750': ('ENSG00000138750', 0.11018867924528303, 14.6), 'ENSG00000139496': ('ENSG00000139496', 0.1652830188679245, 21.9), 'ENSG00000155561': ('ENSG00000155561', 0.06566037735849055, 8.7), 'ENSG00000163002': ('ENSG00000163002', 0.09132075471698113, 12.1), 'ENSG00000198088': ('ENSG00000198088', 0.007547169811320755, 1.0)}"
"('MAR07855', '')",{},{},{},{}
"('MAR07856', '')",{},{},{},{}
"('MAR07857', '')",{},{},{},{}
"('MAR07858', '')",{},{},{},{}
"('MAR07859', '')",{},{},{},{}
"('MAR07860', '')",{},{},{},{}
"('MAR07861', '')",{},{},{},{}
"('MAR07862', '')",{},{},{},{}
"('MAR07877', '')",{},{},{},{}
"('MAR08024', '')",{},{},{},{}
"('MAR08028', '')",{},{},{},{}
"('MAR08082', '')",{},{},{},{}
"('MAR08361', '')",{},{},{},{}
"('MAR08363', '')",{},{},{},{}
"('MAR08412', '')",{},{},{},{}
"('MAR08447', '')",{},{},{},{}
"('MAR08476', 'ENSG00000112759 or ENSG00000174669')","{'ENSG00000112759': ('ENSG00000112759', 0.7966804979253111, 38.4), 'ENSG00000174669': ('ENSG00000174669', 0.2033195020746888, 9.8)}","{'ENSG00000112759': ('ENSG00000112759', 0.5, 6.1), 'ENSG00000174669': ('ENSG00000174669', 0.5, 6.1)}","{'ENSG00000112759': ('ENSG00000112759', 0.9637681159420289, 26.6), 'ENSG00000174669': ('ENSG00000174669', 0.036231884057971016, 1.0)}","{'ENSG00000112759': ('ENSG00000112759', 0.9448275862068966, 13.7), 'ENSG00000174669': ('ENSG00000174669', 0.055172413793103454, 0.8)}"
"('MAR08789', '')",{},{},{},{}
"('MAR08828', '')",{},{},{},{}
"('MAR08837', '')",{},{},{},{}
"('MAR08838', '')",{},{},{},{}
"('MAR08839', '')",{},{},{},{}
"('MAR08840', '')",{},{},{},{}
"('MAR08841', '')",{},{},{},{}
"('MAR08842', '')",{},{},{},{}
"('MAR08843', '')",{},{},{},{}
"('MAR08844', '')",{},{},{},{}
"('MAR08845', '')",{},{},{},{}
"('MAR08862', '')",{},{},{},{}
"('MAR08868', '')",{},{},{},{}
"('MAR08871', '')",{},{},{},{}
"('MAR08894', '')",{},{},{},{}
"('MAR08909', '')",{},{},{},{}
"('MAR08918', '')",{},{},{},{}
"('MAR09673', '')",{},{},{},{}
"('MAR09674', '')",{},{},{},{}
"('MAR08638', '')",{},{},{},{}
"('MAR08642', '')",{},{},{},{}
"('MAR04314', 'ENSG00000095139 or ENSG00000105669 or ENSG00000129083 or ENSG00000158623 or ENSG00000181789 or ENSG00000184432')","{'ENSG00000095139': ('ENSG00000095139', 0.2472211575316213, 64.5), 'ENSG00000105669': ('ENSG00000105669', 0.012265235722499044, 3.2), 'ENSG00000129083': ('ENSG00000129083', 0.19969336910693755, 52.1), 'ENSG00000158623': ('ENSG00000158623', 0.027596780375622847, 7.2), 'ENSG00000181789': ('ENSG00000181789', 0.08738980452280568, 22.8), 'ENSG00000184432': ('ENSG00000184432', 0.4258336527405136, 111.1)}","{'ENSG00000095139': ('ENSG00000095139', 0.016182937554969214, 9.2), 'ENSG00000105669': ('ENSG00000105669', 0.8054529463500439, 457.9), 'ENSG00000129083': ('ENSG00000129083', 0.09182058047493405, 52.2), 'ENSG00000158623': ('ENSG00000158623', 0.005452946350043976, 3.1), 'ENSG00000181789': ('ENSG00000181789', 0.04327176781002639, 24.6), 'ENSG00000184432': ('ENSG00000184432', 0.03781882145998241, 21.5)}","{'ENSG00000095139': ('ENSG00000095139', 0.15310077519379847, 47.4), 'ENSG00000105669': ('ENSG00000105669', 0.4072997416020672, 126.1), 'ENSG00000129083': ('ENSG00000129083', 0.18087855297157623, 56.0), 'ENSG00000158623': ('ENSG00000158623', 0.01776485788113695, 5.5), 'ENSG00000181789': ('ENSG00000181789', 0.0665374677002584, 20.6), 'ENSG00000184432': ('ENSG00000184432', 0.17441860465116277, 54.0)}","{'ENSG00000095139': ('ENSG00000095139', 0.12351991388589881, 45.9), 'ENSG00000105669': ('ENSG00000105669', 0.49327233584499464, 183.3), 'ENSG00000129083': ('ENSG00000129083', 0.1302475780409042, 48.4), 'ENSG00000158623': ('ENSG00000158623', 0.011840688912809474, 4.4), 'ENSG00000181789': ('ENSG00000181789', 0.12029063509149625, 44.7), 'ENSG00000184432': ('ENSG00000184432', 0.12082884822389667, 44.9)}"
"('MAR09016', '')",{},{},{},{}
"('MAR09018', '')",{},{},{},{}
"('MAR00769', '')",{},{},{},{}
"('MAR00791', '')",{},{},{},{}
"('MAR00796', '')",{},{},{},{}
"('MAR00798', '')",{},{},{},{}
"('MAR00802', '')",{},{},{},{}
"('MAR00831', '')",{},{},{},{}
"('MAR00913', '')",{},{},{},{}
"('MAR00929', '')",{},{},{},{}
"('MAR01917', 'ENSG00000115677 or ENSG00000141458')","{'ENSG00000115677': ('ENSG00000115677', 1, 245.3)}","{'ENSG00000115677': ('ENSG00000115677', 1, 104.5)}","{'ENSG00000115677': ('ENSG00000115677', 1, 82.9)}","{'ENSG00000115677': ('ENSG00000115677', 1, 183.8)}"
"('MAR02040', '')",{},{},{},{}
"('MAR02087', '')",{},{},{},{}
"('MAR02090', '')",{},{},{},{}
"('MAR02101', '')",{},{},{},{}
"('MAR03987', '')",{},{},{},{}
"('MAR04887', '')",{},{},{},{}
"('MAR04903', '')",{},{},{},{}
"('MAR04907', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000155085 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.1669421487603306, 30.3), 'ENSG00000103202': ('ENSG00000103202', 0.16418732782369147, 29.8), 'ENSG00000143156': ('ENSG00000143156', 0.05123966942148762, 9.3), 'ENSG00000155085': ('ENSG00000155085', 0.20550964187327825, 37.3), 'ENSG00000172113': ('ENSG00000172113', 0.07493112947658402, 13.6), 'ENSG00000239672': ('ENSG00000239672', 0.28429752066115704, 51.6), 'ENSG00000243678': ('ENSG00000243678', 0.05289256198347107, 9.6)}","{'ENSG00000103024': ('ENSG00000103024', 0.11877133105802047, 52.2), 'ENSG00000103202': ('ENSG00000103202', 0.32172923777019335, 141.4), 'ENSG00000143156': ('ENSG00000143156', 0.06302616609783844, 27.7), 'ENSG00000155085': ('ENSG00000155085', 0.007053469852104664, 3.1), 'ENSG00000172113': ('ENSG00000172113', 0.07690557451649599, 33.8), 'ENSG00000239672': ('ENSG00000239672', 0.307622298065984, 135.2), 'ENSG00000243678': ('ENSG00000243678', 0.10489192263936292, 46.1)}","{'ENSG00000103024': ('ENSG00000103024', 0.30060120240480964, 90.0), 'ENSG00000103202': ('ENSG00000103202', 0.16399465597862395, 49.1), 'ENSG00000143156': ('ENSG00000143156', 0.04041416165664663, 12.1), 'ENSG00000155085': ('ENSG00000155085', 0.036406145624582505, 10.9), 'ENSG00000172113': ('ENSG00000172113', 0.04676018704074816, 14.0), 'ENSG00000239672': ('ENSG00000239672', 0.2635270541082165, 78.9), 'ENSG00000243678': ('ENSG00000243678', 0.14829659318637275, 44.4)}","{'ENSG00000103024': ('ENSG00000103024', 0.14115356534436602, 58.0), 'ENSG00000103202': ('ENSG00000103202', 0.35726454125091267, 146.8), 'ENSG00000143156': ('ENSG00000143156', 0.02701387198831832, 11.1), 'ENSG00000155085': ('ENSG00000155085', 0.0034071550255536623, 1.4), 'ENSG00000172113': ('ENSG00000172113', 0.029204185933317108, 12.0), 'ENSG00000239672': ('ENSG00000239672', 0.3825748357264541, 157.2), 'ENSG00000243678': ('ENSG00000243678', 0.05938184473107812, 24.4)}"
"('MAR04962', '')",{},{},{},{}
"('MAR05047', 'ENSG00000125454')","{'ENSG00000125454': ('ENSG00000125454', 1, 0.2)}","{'ENSG00000125454': ('ENSG00000125454', 1, 3.1)}","{'ENSG00000125454': ('ENSG00000125454', 1, 4.8)}","{'ENSG00000125454': ('ENSG00000125454', 1, 2.8)}"
"('MAR05048', 'ENSG00000123643')",{},{},{},{}
"('MAR05049', 'ENSG00000123643')",{},{},{},{}
"('MAR05050', 'ENSG00000123643')",{},{},{},{}
"('MAR05051', 'ENSG00000123643')",{},{},{},{}
"('MAR05052', 'ENSG00000123643')",{},{},{},{}
"('MAR05053', 'ENSG00000123643')",{},{},{},{}
"('MAR05054', 'ENSG00000123643')",{},{},{},{}
"('MAR05055', 'ENSG00000123643')",{},{},{},{}
"('MAR05056', 'ENSG00000123643')",{},{},{},{}
"('MAR05057', 'ENSG00000123643')",{},{},{},{}
"('MAR05058', 'ENSG00000123643')",{},{},{},{}
"('MAR05059', 'ENSG00000123643')",{},{},{},{}
"('MAR05060', 'ENSG00000123643')",{},{},{},{}
"('MAR05061', 'ENSG00000123643')",{},{},{},{}
"('MAR05062', 'ENSG00000104044 or ENSG00000123643')",{},{},{},{}
"('MAR05063', 'ENSG00000123643')",{},{},{},{}
"('MAR05064', 'ENSG00000123643')",{},{},{},{}
"('MAR05065', 'ENSG00000123643')",{},{},{},{}
"('MAR05066', 'ENSG00000123643')",{},{},{},{}
"('MAR05067', 'ENSG00000123643')",{},{},{},{}
"('MAR05197', '')",{},{},{},{}
"('MAR05199', '')",{},{},{},{}
"('MAR05201', '')",{},{},{},{}
"('MAR05204', '')",{},{},{},{}
"('MAR05212', '')",{},{},{},{}
"('MAR05214', '')",{},{},{},{}
"('MAR05217', '')",{},{},{},{}
"('MAR05218', '')",{},{},{},{}
"('MAR05220', '')",{},{},{},{}
"('MAR05224', '')",{},{},{},{}
"('MAR05226', '')",{},{},{},{}
"('MAR05228', '')",{},{},{},{}
"('MAR05230', '')",{},{},{},{}
"('MAR07196', 'ENSG00000119899')","{'ENSG00000119899': ('ENSG00000119899', 1, 8.9)}","{'ENSG00000119899': ('ENSG00000119899', 1, 3.1)}","{'ENSG00000119899': ('ENSG00000119899', 1, 11.3)}","{'ENSG00000119899': ('ENSG00000119899', 1, 28.6)}"
"('MAR07199', '')",{},{},{},{}
"('MAR07224', '')",{},{},{},{}
"('MAR07252', '')",{},{},{},{}
"('MAR07283', '')",{},{},{},{}
"('MAR07374', '')",{},{},{},{}
"('MAR07430', '')",{},{},{},{}
"('MAR07454', '')",{},{},{},{}
"('MAR07470', '')",{},{},{},{}
"('MAR07483', '')",{},{},{},{}
"('MAR07500', '')",{},{},{},{}
"('MAR07512', '')",{},{},{},{}
"('MAR07524', '')",{},{},{},{}
"('MAR07540', '')",{},{},{},{}
"('MAR07556', '')",{},{},{},{}
"('MAR07570', '')",{},{},{},{}
"('MAR07581', '')",{},{},{},{}
"('MAR07584', '')",{},{},{},{}
"('MAR07710', 'ENSG00000198246')",{},{},{},{}
"('MAR07711', '')",{},{},{},{}
"('MAR07714', 'ENSG00000198246')",{},{},{},{}
"('MAR07715', '')",{},{},{},{}
"('MAR07718', 'ENSG00000198246')",{},{},{},{}
"('MAR07720', '')",{},{},{},{}
"('MAR07722', 'ENSG00000198246')",{},{},{},{}
"('MAR07724', '')",{},{},{},{}
"('MAR07726', 'ENSG00000198246')",{},{},{},{}
"('MAR07727', '')",{},{},{},{}
"('MAR07729', 'ENSG00000198246')",{},{},{},{}
"('MAR07730', '')",{},{},{},{}
"('MAR07732', '')",{},{},{},{}
"('MAR07762', '')",{},{},{},{}
"('MAR07770', '')",{},{},{},{}
"('MAR07799', 'ENSG00000033627 or ENSG00000047249 or ENSG00000071553 or ENSG00000105929 or ENSG00000110719 or ENSG00000117410 or ENSG00000147614 or ENSG00000159720 or ENSG00000185344 or ENSG00000185883')","{'ENSG00000033627': ('ENSG00000033627', 0.09438414346389806, 20.0), 'ENSG00000047249': ('ENSG00000047249', 0.13072203869749882, 27.7), 'ENSG00000071553': ('ENSG00000071553', 0.15667767815007078, 33.2), 'ENSG00000117410': ('ENSG00000117410', 0.5436526663520528, 115.2), 'ENSG00000159720': ('ENSG00000159720', 0.07456347333647946, 15.8)}","{'ENSG00000033627': ('ENSG00000033627', 0.007307873644507309, 3.1), 'ENSG00000047249': ('ENSG00000047249', 0.22465818010372468, 95.3), 'ENSG00000071553': ('ENSG00000071553', 0.0363036303630363, 15.4), 'ENSG00000117410': ('ENSG00000117410', 0.3694012258368694, 156.7), 'ENSG00000159720': ('ENSG00000159720', 0.3623290900518623, 153.7)}","{'ENSG00000033627': ('ENSG00000033627', 0.07477768795472921, 18.5), 'ENSG00000047249': ('ENSG00000047249', 0.09256265157639453, 22.9), 'ENSG00000071553': ('ENSG00000071553', 0.1899757477768796, 47.0), 'ENSG00000117410': ('ENSG00000117410', 0.48625707356507686, 120.3), 'ENSG00000159720': ('ENSG00000159720', 0.15642683912692, 38.7)}","{'ENSG00000033627': ('ENSG00000033627', 0.08226371061843639, 28.2), 'ENSG00000047249': ('ENSG00000047249', 0.05834305717619603, 20.0), 'ENSG00000071553': ('ENSG00000071553', 0.10764294049008168, 36.9), 'ENSG00000117410': ('ENSG00000117410', 0.5983080513418902, 205.1), 'ENSG00000159720': ('ENSG00000159720', 0.15344224037339557, 52.6)}"
